"sample","Substrate","Unscorable","Cnidaria","Sponges","Echinoderms","Bryozoa","Sessile invertebrates","status","zone","site","location","longitude","latitude","depth","successful_count","successful_length","time_stamp"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26767/?format=feather",12,8,0,0,0,0,0,"No-take","National Park Zone",NA,NA,113.549,-22.719,85.4,TRUE,TRUE,"2022-05-22T02:09:30Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26768/?format=feather",12,5,0,1,0,0,2,"No-take","National Park Zone",NA,NA,113.5528,-22.7173,81.9,TRUE,TRUE,"2022-05-22T02:14:30Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26769/?format=feather",10,8,2,0,0,0,0,"No-take","National Park Zone",NA,NA,113.5479,-22.7154,89.7,TRUE,TRUE,"2022-05-22T02:21:59Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26770/?format=feather",15,5,0,0,0,0,0,"No-take","National Park Zone",NA,NA,113.5492,-22.7101,91.5,TRUE,TRUE,"2022-05-22T02:29:53Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26771/?format=feather",11,1,0,5,0,0,3,"No-take","National Park Zone",NA,NA,113.5539,-22.7105,78.9,TRUE,TRUE,"2022-05-22T02:35:24Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26772/?format=feather",2,7,6,3,0,0,2,"No-take","National Park Zone",NA,NA,113.5554,-22.7072,81.3,TRUE,TRUE,"2022-05-22T02:42:04Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26773/?format=feather",16,2,2,0,0,0,0,"No-take","National Park Zone",NA,NA,113.5588,-22.7058,78.5,TRUE,TRUE,"2022-05-22T02:47:54Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26774/?format=feather",10,9,1,0,0,0,0,"No-take","National Park Zone",NA,NA,113.5502,-22.7056,90.9,TRUE,TRUE,"2022-05-22T04:28:44Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26775/?format=feather",11,5,3,1,0,0,0,"No-take","National Park Zone",NA,NA,113.5466,-22.7053,99.5,TRUE,TRUE,"2022-05-22T04:34:21Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26776/?format=feather",4,2,2,11,0,0,1,"No-take","National Park Zone",NA,NA,113.5532,-22.7011,86.5,TRUE,TRUE,"2022-05-22T04:45:32Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26777/?format=feather",11,7,1,0,0,0,1,"No-take","National Park Zone",NA,NA,113.551,-22.6987,94.6,TRUE,TRUE,"2022-05-22T04:46:10Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26778/?format=feather",16,2,2,0,0,0,0,"No-take","National Park Zone",NA,NA,113.5537,-22.6952,92.3,TRUE,TRUE,"2022-05-22T04:51:14Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26779/?format=feather",10,8,2,0,0,0,0,"No-take","National Park Zone",NA,NA,113.5561,-22.6977,83.9,TRUE,TRUE,"2022-05-22T04:55:29Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26780/?format=feather",12,7,0,0,0,0,1,"No-take","National Park Zone",NA,NA,113.5592,-22.6999,80.8,TRUE,FALSE,"2022-05-22T04:59:50Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26781/?format=feather",14,3,1,1,0,0,1,"No-take","National Park Zone",NA,NA,113.5625,-22.6987,76.3,TRUE,TRUE,"2022-05-22T05:05:17Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26782/?format=feather",0,6,11,3,0,0,0,"No-take","National Park Zone",NA,NA,113.5628,-22.6957,77.3,TRUE,FALSE,"2022-05-22T06:16:25Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26783/?format=feather",12,8,0,0,0,0,0,"No-take","National Park Zone",NA,NA,113.5596,-22.696,80.2,TRUE,TRUE,"2022-05-22T06:21:46Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26784/?format=feather",13,5,2,0,0,0,0,"No-take","National Park Zone",NA,NA,113.5571,-22.6934,84.9,TRUE,TRUE,"2022-05-22T06:27:15Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26785/?format=feather",0,0,19,1,0,0,0,"No-take","National Park Zone",NA,NA,113.5605,-22.693,79.5,TRUE,TRUE,"2022-05-22T06:30:54Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26786/?format=feather",11,5,3,0,0,0,1,"No-take","National Park Zone",NA,NA,113.5645,-22.6928,76.4,TRUE,TRUE,"2022-05-22T06:38:27Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26787/?format=feather",4,6,8,2,0,0,0,"No-take","National Park Zone",NA,NA,113.5652,-22.6893,77.3,TRUE,FALSE,"2022-05-22T06:43:14Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26788/?format=feather",12,3,3,2,0,0,0,"No-take","National Park Zone",NA,NA,113.5609,-22.69,79.4,TRUE,TRUE,"2022-05-22T06:49:13Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26789/?format=feather",14,2,4,0,0,0,0,"No-take","National Park Zone",NA,NA,113.5564,-22.691,87.9,TRUE,TRUE,"2022-05-22T06:54:59Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26790/?format=feather",6,4,7,3,0,0,0,"No-take","National Park Zone",NA,NA,113.561,-22.6751,88.2,TRUE,TRUE,"2022-05-26T00:11:51Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26791/?format=feather",9,10,1,0,0,0,0,"No-take","National Park Zone",NA,NA,113.5666,-22.6744,81.1,TRUE,FALSE,"2022-05-26T00:17:59Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26792/?format=feather",10,3,6,0,0,0,1,"No-take","National Park Zone",NA,NA,113.5654,-22.6779,79.8,TRUE,FALSE,"2022-05-26T00:23:34Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26793/?format=feather",1,7,5,7,0,0,0,"No-take","National Park Zone",NA,NA,113.5636,-22.6839,78.2,TRUE,FALSE,"2022-05-26T00:29:10Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26794/?format=feather",3,5,8,4,0,0,0,"No-take","National Park Zone",NA,NA,113.5669,-22.6847,76.4,TRUE,FALSE,"2022-05-26T00:33:41Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26795/?format=feather",3,8,7,0,0,0,2,"No-take","National Park Zone",NA,NA,113.5642,-22.6868,78.6,TRUE,FALSE,"2022-05-26T00:38:39Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26796/?format=feather",4,12,0,4,0,0,0,"No-take","National Park Zone",NA,NA,113.5606,-22.6872,82.1,TRUE,FALSE,"2022-05-26T00:42:37Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26797/?format=feather",15,3,1,0,0,0,1,"No-take","National Park Zone",NA,NA,113.5568,-22.6876,90.5,TRUE,TRUE,"2022-05-26T00:48:10Z"
