"campaignid","sample","family","genus","species","length","number","range","mass.kg","code"
"2022-05_PtCloates_stereo-BRUVS","18","Lutjanidae","Pristipomoides","sp1",479.15807,1,2274.86705,1.96660892249329,NA
"2022-05_PtCloates_stereo-BRUVS","18","Lutjanidae","Pristipomoides","sp1",449.7703,1,1772.8645,1.62977901955269,NA
"2022-05_PtCloates_stereo-BRUVS","18","Lutjanidae","Pristipomoides","sp1",517.34125,1,1104.50366,2.46918243180352,NA
"2022-05_PtCloates_stereo-BRUVS","18","Lutjanidae","Pristipomoides","sp1",492.15864,1,1791.77973,2.12925126561127,NA
"2022-05_PtCloates_stereo-BRUVS","18","Lutjanidae","Pristipomoides","sp1",463.23318,1,2470.19702,1.77888441657753,NA
"2022-05_PtCloates_stereo-BRUVS","18","Nemipteridae","Pentapodus","nagasakiensis",55.2291,1,1652.42449,0.00242306315926944,"37347012"
"2022-05_PtCloates_stereo-BRUVS","18","Nemipteridae","Pentapodus","nagasakiensis",62.62229,1,1500.29911,0.00351893173555217,"37347012"
"2022-05_PtCloates_stereo-BRUVS","18","Nemipteridae","Pentapodus","nagasakiensis",64.07273,1,1157.72586,0.0037665641153632,"37347012"
"2022-05_PtCloates_stereo-BRUVS","18","Nemipteridae","Pentapodus","nagasakiensis",59.10072,1,2148.51912,0.00296316890253376,"37347012"
"2022-05_PtCloates_stereo-BRUVS","18","Pinguipedidae","Parapercis","nebulosa",40.56262,1,1005.32861,0.000541918561038695,"37390005"
"2022-05_PtCloates_stereo-BRUVS","18","Sparidae","Argyrops","spinifer",337.3898,1,1099.13746,1.59526729921652,"37353006"
"2022-05_PtCloates_stereo-BRUVS","20","Carangidae","Carangoides","chrysophrys",318.63628,1,1530.98978,0.612655496125078,"37337011"
"2022-05_PtCloates_stereo-BRUVS","20","Carangidae","Carangoides","fulvoguttatus",364.4373,1,4249.06127,0.797782633624723,"37337037"
"2022-05_PtCloates_stereo-BRUVS","20","Carangidae","Carangoides","fulvoguttatus",330.13492,1,4308.94871,0.604400400919148,"37337037"
"2022-05_PtCloates_stereo-BRUVS","20","Carangidae","Carangoides","gymnostethus",408.90055,1,2117.5426,1.23566913440332,"37337022"
"2022-05_PtCloates_stereo-BRUVS","20","Carangidae","Unknown","sp10",101.25774,1,1194.57124,0.018396047127382,NA
"2022-05_PtCloates_stereo-BRUVS","20","Carcharhinidae","Loxodon","macrorhinus",631.22757,1,2960.84878,3.71283868235182,"37018005"
"2022-05_PtCloates_stereo-BRUVS","20","Echeneidae","Echeneis","naucrates",327.62046,1,1827.82074,0.0919091831732283,"37336001"
"2022-05_PtCloates_stereo-BRUVS","20","Labridae","Choerodon","sp1",79.40777,1,1293.29444,0.0074790443519902,NA
"2022-05_PtCloates_stereo-BRUVS","20","Labridae","Choerodon","sp1",81.26131,1,1683.1706,0.008001603757824,NA
"2022-05_PtCloates_stereo-BRUVS","20","Lethrinidae","Gymnocranius","euanus",447.33911,1,1039.54538,2.00696411872609,"37351022"
"2022-05_PtCloates_stereo-BRUVS","20","Lethrinidae","Gymnocranius","sp1",376.35305,1,2424.9291,1.02794323163643,NA
"2022-05_PtCloates_stereo-BRUVS","20","Lethrinidae","Gymnocranius","sp1",427.73194,1,1665.65369,1.49973244900808,NA
"2022-05_PtCloates_stereo-BRUVS","20","Lethrinidae","Gymnocranius","sp1",474.08012,1,3081.61758,2.03187104549799,NA
"2022-05_PtCloates_stereo-BRUVS","20","Lethrinidae","Gymnocranius","sp1",448.90917,1,2072.13928,1.72965948294705,NA
"2022-05_PtCloates_stereo-BRUVS","20","Lethrinidae","Lethrinus","nebulosus",531.09894,1,4550.67952,2.76042160420408,"37351008"
"2022-05_PtCloates_stereo-BRUVS","20","Lethrinidae","Lethrinus","nebulosus",481.27658,1,4123.85664,2.05493257689076,"37351008"
"2022-05_PtCloates_stereo-BRUVS","20","Lethrinidae","Lethrinus","rubrioperculatus",367.45533,1,1505.70302,0.911247243811812,"37351012"
"2022-05_PtCloates_stereo-BRUVS","20","Lethrinidae","Lethrinus","rubrioperculatus",321.15558,1,1448.3381,0.613307584152027,"37351012"
"2022-05_PtCloates_stereo-BRUVS","20","Lethrinidae","Lethrinus","rubrioperculatus",315.17866,1,1449.3834,0.580352491181295,"37351012"
"2022-05_PtCloates_stereo-BRUVS","20","Nemipteridae","Pentapodus","nagasakiensis",122.98833,1,1499.73461,0.0261229170540399,"37347012"
"2022-05_PtCloates_stereo-BRUVS","20","Nemipteridae","Pentapodus","nagasakiensis",118.25051,1,1500.88919,0.0232461401548106,"37347012"
"2022-05_PtCloates_stereo-BRUVS","20","Nemipteridae","Pentapodus","nagasakiensis",94.76004,1,1126.22908,0.0120421164946175,"37347012"
"2022-05_PtCloates_stereo-BRUVS","22","Balistidae","Sufflamen","fraenatum",227.69641,1,4445.72661,0.303957116196805,"37465014"
"2022-05_PtCloates_stereo-BRUVS","22","Carangidae","Decapterus","spp",302.72232,1,4574.3576,0.464778136367441,NA
"2022-05_PtCloates_stereo-BRUVS","22","Carangidae","Decapterus","spp",258.67488,1,4538.54765,0.292326460969675,NA
"2022-05_PtCloates_stereo-BRUVS","22","Cirrhitidae","Paracirrhites","forsteri",131.29798,1,3113.91383,0.0247199185355771,"37374010"
"2022-05_PtCloates_stereo-BRUVS","22","Fistulariidae","Fistularia","commersonii",1159.96908,1,3822.63341,1.96296208583057,"37278001"
"2022-05_PtCloates_stereo-BRUVS","22","Labridae","Bodianus","solatus",194.78854,1,2258.14151,0.10305589636811,"37384201"
"2022-05_PtCloates_stereo-BRUVS","22","Labridae","Bodianus","solatus",194.53397,1,2413.42383,0.102645659573535,"37384201"
"2022-05_PtCloates_stereo-BRUVS","22","Labridae","Choerodon","sp1",84.13035,1,1893.58413,0.00885693860316389,NA
"2022-05_PtCloates_stereo-BRUVS","22","Labridae","Choerodon","sp1",106.91579,1,2441.35941,0.0178629231154177,NA
"2022-05_PtCloates_stereo-BRUVS","22","Labridae","Coris","caudimacula",98.33133,1,1957.63482,0.0109052908971537,"37384092"
"2022-05_PtCloates_stereo-BRUVS","22","Labridae","Oxycheilinus","orientalis",112.56194,1,1429.97027,0.0209755432811172,"37384030"
"2022-05_PtCloates_stereo-BRUVS","22","Labridae","Oxycheilinus","orientalis",162.30355,1,1796.3638,0.0617412964099898,"37384030"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","miniatus",385.50601,1,1349.56904,1.03402135737248,"37351009"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","miniatus",468.15106,1,1410.53747,1.95405109636034,"37351009"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","miniatus",402.9894,1,1269.27459,1.19576830137529,"37351009"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","miniatus",415.06815,1,1657.12045,1.31726580875516,"37351009"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","miniatus",363.63915,1,2248.23043,0.853946066686674,"37351009"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","miniatus",376.28284,1,1881.83881,0.955144771025042,"37351009"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","miniatus",474.31957,1,1222.90522,2.03968977562889,"37351009"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","miniatus",386.81283,1,1596.11002,1.04555130177446,"37351009"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","miniatus",435.31685,1,1714.87646,1.53976933789108,"37351009"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","miniatus",416.03173,1,1422.92282,1.327312593936,"37351009"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","miniatus",549.0644,1,1316.12424,3.29462801569681,"37351009"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","miniatus",490.97959,1,1463.31289,2.28396713530321,"37351009"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","nebulosus",567.68864,1,4894.87888,3.37030042615357,"37351008"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","ravus",268.60029,1,1418.26351,0.337893128766495,"37351031"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","ravus",290.7202,1,1308.60383,0.430636933063521,"37351031"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","ravus",277.66675,1,2694.67633,0.374080638250182,"37351031"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","ravus",277.82377,1,1302.40722,0.374729341866637,"37351031"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","ravus",299.67726,1,1347.07291,0.472607337656029,"37351031"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","ravus",263.11188,1,1338.59653,0.3171762516702,"37351031"
"2022-05_PtCloates_stereo-BRUVS","22","Lethrinidae","Lethrinus","rubrioperculatus",333.43996,1,1605.57441,0.684867762318533,"37351012"
"2022-05_PtCloates_stereo-BRUVS","22","Lutjanidae","Aphareus","rutilans",709.30717,1,3218.73437,4.59309332046623,"37346001"
"2022-05_PtCloates_stereo-BRUVS","22","Lutjanidae","Aphareus","rutilans",696.09811,1,3221.11744,4.36004808838157,"37346001"
"2022-05_PtCloates_stereo-BRUVS","22","Lutjanidae","Aphareus","rutilans",683.97445,1,2197.73101,4.15292974769108,"37346001"
"2022-05_PtCloates_stereo-BRUVS","22","Lutjanidae","Lutjanus","sebae",666.78976,1,2057.6875,6.49687839156035,"37346004"
"2022-05_PtCloates_stereo-BRUVS","22","Malacanthidae","Malacanthus","brevirostris",233.10554,1,3473.82675,0.062572676825287,"37331009"
"2022-05_PtCloates_stereo-BRUVS","22","Mullidae","Mulloidichthys","flavolineatus",228.87543,1,2065.05376,0.168242683076072,"37355019"
"2022-05_PtCloates_stereo-BRUVS","22","Mullidae","Mulloidichthys","flavolineatus",185.76951,1,1931.68753,0.0888395527503484,"37355019"
"2022-05_PtCloates_stereo-BRUVS","22","Mullidae","Mulloidichthys","flavolineatus",178.22524,1,1725.33562,0.0782540397700877,"37355019"
"2022-05_PtCloates_stereo-BRUVS","22","Mullidae","Mulloidichthys","flavolineatus",203.268,1,2124.90536,0.117015553868895,"37355019"
"2022-05_PtCloates_stereo-BRUVS","22","Mullidae","Mulloidichthys","flavolineatus",201.66873,1,2189.37425,0.114220939313001,"37355019"
"2022-05_PtCloates_stereo-BRUVS","22","Mullidae","Mulloidichthys","flavolineatus",191.86105,1,1804.1588,0.0980589080671413,"37355019"
"2022-05_PtCloates_stereo-BRUVS","22","Mullidae","Mulloidichthys","flavolineatus",174.54521,1,1655.74259,0.0734137584753218,"37355019"
"2022-05_PtCloates_stereo-BRUVS","22","Mullidae","Mulloidichthys","flavolineatus",200.00735,1,1662.8946,0.111365745684895,"37355019"
"2022-05_PtCloates_stereo-BRUVS","22","Nemipteridae","Pentapodus","nagasakiensis",126.65195,1,2818.38996,0.0285025135726662,"37347012"
"2022-05_PtCloates_stereo-BRUVS","22","Pinguipedidae","Parapercis","nebulosa",92.07108,1,1293.50464,0.00633761337635866,"37390005"
"2022-05_PtCloates_stereo-BRUVS","22","Pinguipedidae","Parapercis","nebulosa",91.29929,1,1016.93215,0.00617956962600119,"37390005"
"2022-05_PtCloates_stereo-BRUVS","22","Pinguipedidae","Parapercis","nebulosa",92.59888,1,1911.71736,0.00644723099705755,"37390005"
"2022-05_PtCloates_stereo-BRUVS","22","Serranidae","Epinephelus","tukula",978.10965,1,1793.70831,13.6630119760742,"37311068"
"2022-05_PtCloates_stereo-BRUVS","23","Balistidae","Abalistes","filamentosus",348.11223,1,3311.81105,0.856395392734947,"37465089"
"2022-05_PtCloates_stereo-BRUVS","23","Carangidae","Carangoides","chrysophrys",378.18458,1,2146.53651,1.00452219263203,"37337011"
"2022-05_PtCloates_stereo-BRUVS","23","Carangidae","Carangoides","chrysophrys",432.91353,1,1952.7091,1.48374772241593,"37337011"
"2022-05_PtCloates_stereo-BRUVS","23","Lethrinidae","Gymnocranius","sp1",470.88841,1,2892.74897,1.99175813204561,NA
"2022-05_PtCloates_stereo-BRUVS","23","Lethrinidae","Gymnocranius","sp1",382.43246,1,2128.13175,1.0777324299873,NA
"2022-05_PtCloates_stereo-BRUVS","23","Lethrinidae","Lethrinus","miniatus",480.13196,1,1374.41368,2.12273857852109,"37351009"
"2022-05_PtCloates_stereo-BRUVS","23","Lethrinidae","Lethrinus","rubrioperculatus",370.26943,1,1047.52007,0.931917244478522,"37351012"
"2022-05_PtCloates_stereo-BRUVS","23","Lethrinidae","Lethrinus","rubrioperculatus",359.73933,1,1199.85021,0.856129251897838,"37351012"
"2022-05_PtCloates_stereo-BRUVS","23","Lethrinidae","Lethrinus","rubrioperculatus",356.55666,1,1364.04519,0.834051355514442,"37351012"
"2022-05_PtCloates_stereo-BRUVS","23","Lutjanidae","Pristipomoides","sp1",526.75568,1,1186.18605,2.60495530338718,NA
"2022-05_PtCloates_stereo-BRUVS","23","Lutjanidae","Pristipomoides","sp1",498.52517,1,2128.3509,2.21205130437403,NA
"2022-05_PtCloates_stereo-BRUVS","23","Lutjanidae","Pristipomoides","sp1",438.26139,1,1375.98722,1.50908711925124,NA
"2022-05_PtCloates_stereo-BRUVS","23","Lutjanidae","Pristipomoides","sp1",514.28737,1,1305.72671,2.42617018701518,NA
"2022-05_PtCloates_stereo-BRUVS","23","Lutjanidae","Pristipomoides","sp1",495.72324,1,1492.89927,2.17535262238759,NA
"2022-05_PtCloates_stereo-BRUVS","23","Lutjanidae","Pristipomoides","sp1",501.8819,1,3988.16811,2.25655421302927,NA
"2022-05_PtCloates_stereo-BRUVS","23","Lutjanidae","Pristipomoides","sp1",522.1844,1,1805.40666,2.5384273811322,NA
"2022-05_PtCloates_stereo-BRUVS","23","Lutjanidae","Pristipomoides","sp1",549.64548,1,1631.54822,2.9555114973216,NA
"2022-05_PtCloates_stereo-BRUVS","23","Lutjanidae","Pristipomoides","sp1",515.41655,1,1554.02865,2.44201569090569,NA
"2022-05_PtCloates_stereo-BRUVS","23","Lutjanidae","Pristipomoides","sp1",511.24246,1,1702.95084,2.38378184865724,NA
"2022-05_PtCloates_stereo-BRUVS","23","Rhynchobatidae","Rhynchobatus","laevis",1088.25504,1,1549.55339,8.80135108478547,"37026003"
"2022-05_PtCloates_stereo-BRUVS","23","Sparidae","Argyrops","spinifer",327.81269,1,2069.69844,1.48621194824739,"37353006"
"2022-05_PtCloates_stereo-BRUVS","23","Sphyraenidae","Sphyraena","spp",443.11238,1,5987.09944,0.472319144145285,NA
"2022-05_PtCloates_stereo-BRUVS","24","Balistidae","Abalistes","filamentosus",358.75752,1,3046.61408,0.935695657240864,"37465089"
"2022-05_PtCloates_stereo-BRUVS","24","Carangidae","Carangoides","chrysophrys",465.68538,1,2094.08133,1.83156178718818,"37337011"
"2022-05_PtCloates_stereo-BRUVS","24","Carangidae","Carangoides","fulvoguttatus",771.34747,1,2786.18165,6.55105115434336,"37337037"
"2022-05_PtCloates_stereo-BRUVS","24","Carangidae","Seriola","rivoliana",491.94277,1,2782.28867,1.46833902416593,"37337052"
"2022-05_PtCloates_stereo-BRUVS","24","Carangidae","Seriolina","nigrofasciata",391.21969,1,2916.20709,0.992637779339007,"37337014"
"2022-05_PtCloates_stereo-BRUVS","24","Lethrinidae","Gymnocranius","sp1",438.58946,1,1758.5299,1.61490711943363,NA
"2022-05_PtCloates_stereo-BRUVS","24","Lethrinidae","Gymnocranius","sp1",443.57085,1,1462.29266,1.66964865652574,NA
"2022-05_PtCloates_stereo-BRUVS","24","Lethrinidae","Gymnocranius","sp1",408.57221,1,1358.19593,1.30998531777199,NA
"2022-05_PtCloates_stereo-BRUVS","24","Lethrinidae","Gymnocranius","sp1",408.69707,1,1497.12017,1.31116733378489,NA
"2022-05_PtCloates_stereo-BRUVS","24","Lethrinidae","Lethrinus","rubrioperculatus",337.91209,1,1093.46052,0.712225985125439,"37351012"
"2022-05_PtCloates_stereo-BRUVS","24","Lethrinidae","Lethrinus","rubrioperculatus",294.27539,1,1161.56159,0.474320005296845,"37351012"
"2022-05_PtCloates_stereo-BRUVS","24","Lutjanidae","Pristipomoides","sp1",369.71401,1,874.18087,0.910884379225937,NA
"2022-05_PtCloates_stereo-BRUVS","24","Lutjanidae","Pristipomoides","sp1",447.53783,1,1530.91313,1.60588496254096,NA
"2022-05_PtCloates_stereo-BRUVS","24","Lutjanidae","Pristipomoides","sp1",485.01693,1,3523.87167,2.03884543094997,NA
"2022-05_PtCloates_stereo-BRUVS","24","Mullidae","Parupeneus","heptacanthus",264.40237,1,1895.94967,0.403318253385795,"37355004"
"2022-05_PtCloates_stereo-BRUVS","24","Mullidae","Parupeneus","heptacanthus",258.55097,1,1810.77535,0.376471471247311,"37355004"
"2022-05_PtCloates_stereo-BRUVS","24","Nemipteridae","Pentapodus","nagasakiensis",121.41313,1,1047.44841,0.0251417133935001,"37347012"
"2022-05_PtCloates_stereo-BRUVS","24","Nemipteridae","Pentapodus","nagasakiensis",79.79098,1,1170.71588,0.00722651084279658,"37347012"
"2022-05_PtCloates_stereo-BRUVS","24","Nemipteridae","Pentapodus","nagasakiensis",117.76203,1,1103.90914,0.0229620980528622,"37347012"
"2022-05_PtCloates_stereo-BRUVS","24","Sparidae","Argyrops","spinifer",324.91501,1,1409.9084,1.45411540990843,"37353006"
"2022-05_PtCloates_stereo-BRUVS","25","Carangidae","Decapterus","spp",261.49422,1,4095.62736,0.301821962377873,NA
"2022-05_PtCloates_stereo-BRUVS","25","Carangidae","Decapterus","spp",283.24176,1,4549.76805,0.381998601983717,NA
"2022-05_PtCloates_stereo-BRUVS","25","Carangidae","Decapterus","spp",218.82465,1,4217.79644,0.178488606131647,NA
"2022-05_PtCloates_stereo-BRUVS","25","Carangidae","Decapterus","spp",225.11393,1,4158.38912,0.194043647529722,NA
"2022-05_PtCloates_stereo-BRUVS","25","Carangidae","Decapterus","spp",377.76386,1,4196.44416,0.893005728073102,NA
"2022-05_PtCloates_stereo-BRUVS","25","Carangidae","Decapterus","spp",162.4155,1,4494.69118,0.0741014036966009,NA
"2022-05_PtCloates_stereo-BRUVS","25","Carangidae","Decapterus","spp",238.06666,1,4447.3296,0.22884705163502,NA
"2022-05_PtCloates_stereo-BRUVS","25","Carangidae","Decapterus","spp",388.63307,1,3970.96984,0.970917112844646,NA
"2022-05_PtCloates_stereo-BRUVS","25","Carangidae","Decapterus","spp",228.21523,1,4440.68748,0.202032970333024,NA
"2022-05_PtCloates_stereo-BRUVS","25","Carangidae","Decapterus","spp",218.54285,1,4443.80524,0.177811646261355,NA
"2022-05_PtCloates_stereo-BRUVS","25","Carangidae","Decapterus","spp",405.29118,1,4597.87083,1.09883386162563,NA
"2022-05_PtCloates_stereo-BRUVS","25","Labridae","Bodianus","solatus",300.10676,1,1592.82412,0.385119572675407,"37384201"
"2022-05_PtCloates_stereo-BRUVS","25","Lethrinidae","Gymnocranius","sp1",158.67778,1,2209.89375,0.0803240696652349,NA
"2022-05_PtCloates_stereo-BRUVS","25","Lethrinidae","Gymnocranius","sp1",249.14467,1,1421.33064,0.304221152899426,NA
"2022-05_PtCloates_stereo-BRUVS","25","Lethrinidae","Gymnocranius","sp1",207.77766,1,1110.45667,0.178007938605475,NA
"2022-05_PtCloates_stereo-BRUVS","25","Lethrinidae","Gymnocranius","sp1",232.64428,1,1264.72679,0.24851291965304,NA
"2022-05_PtCloates_stereo-BRUVS","25","Lethrinidae","Lethrinus","miniatus",484.45977,1,1247.58914,2.18608069398966,"37351009"
"2022-05_PtCloates_stereo-BRUVS","25","Lethrinidae","Lethrinus","miniatus",409.41037,1,1218.32331,1.25933814468038,"37351009"
"2022-05_PtCloates_stereo-BRUVS","25","Lethrinidae","Lethrinus","miniatus",489.5646,1,1514.62195,2.26246941512452,"37351009"
"2022-05_PtCloates_stereo-BRUVS","25","Lethrinidae","Lethrinus","miniatus",482.50476,1,1043.4325,2.15730675908534,"37351009"
"2022-05_PtCloates_stereo-BRUVS","25","Lethrinidae","Lethrinus","miniatus",369.08588,1,2438.5676,0.896576793212411,"37351009"
"2022-05_PtCloates_stereo-BRUVS","25","Lethrinidae","Lethrinus","ravus",284.97785,1,1182.28349,0.405095927543096,"37351031"
"2022-05_PtCloates_stereo-BRUVS","25","Lethrinidae","Lethrinus","ravus",267.58074,1,1969.66606,0.333977739257387,"37351031"
"2022-05_PtCloates_stereo-BRUVS","25","Lethrinidae","Lethrinus","rubrioperculatus",289.679,1,1746.20689,0.452867196875931,"37351012"
"2022-05_PtCloates_stereo-BRUVS","25","Lutjanidae","Pristipomoides","sp1",241.35466,1,3975.86709,0.25687803880597,NA
"2022-05_PtCloates_stereo-BRUVS","25","Lutjanidae","Pristipomoides","sp1",230.60853,1,4239.14017,0.224396216195233,NA
"2022-05_PtCloates_stereo-BRUVS","25","Lutjanidae","Pristipomoides","sp1",193.28642,1,3750.30748,0.132872049002269,NA
"2022-05_PtCloates_stereo-BRUVS","25","Lutjanidae","Pristipomoides","sp1",213.16391,1,3383.56716,0.177671458941748,NA
"2022-05_PtCloates_stereo-BRUVS","25","Lutjanidae","Pristipomoides","sp1",231.60531,1,3684.06925,0.227287394625984,NA
"2022-05_PtCloates_stereo-BRUVS","25","Mullidae","Parupeneus","heptacanthus",157.76176,1,2830.5533,0.0822924568633098,"37355004"
"2022-05_PtCloates_stereo-BRUVS","25","Mullidae","Parupeneus","heptacanthus",175.35133,1,2938.31378,0.113936712051221,"37355004"
"2022-05_PtCloates_stereo-BRUVS","25","Pinguipedidae","Parapercis","nebulosa",55.9988,1,1450.64543,0.00142591025041238,"37390005"
"2022-05_PtCloates_stereo-BRUVS","25","Pomacanthidae","Apolemichthys","trimaculatus",168.67238,1,3665.54967,0.106209661521039,"37365016"
"2022-05_PtCloates_stereo-BRUVS","25","Pomacanthidae","Apolemichthys","trimaculatus",182.54334,1,3524.59271,0.13346108814946,"37365016"
"2022-05_PtCloates_stereo-BRUVS","25","Serranidae","Epinephelus","areolatus",365.6699,1,1074.54481,0.508143212974042,"37311009"
"2022-05_PtCloates_stereo-BRUVS","26","Carangidae","Carangoides","chrysophrys",396.97525,1,2263.72249,1.15541388271043,"37337011"
"2022-05_PtCloates_stereo-BRUVS","26","Carangidae","Carangoides","fulvoguttatus",943.99706,1,5055.65371,11.551753951363,"37337037"
"2022-05_PtCloates_stereo-BRUVS","26","Echeneidae","Echeneis","naucrates",272.25768,1,4357.39698,0.0493654642651438,"37336001"
"2022-05_PtCloates_stereo-BRUVS","26","Lethrinidae","Gymnocranius","sp1",386.03795,1,2351.16177,1.108000348096,NA
"2022-05_PtCloates_stereo-BRUVS","26","Lethrinidae","Gymnocranius","sp1",383.10474,1,2655.60708,1.08333418486674,NA
"2022-05_PtCloates_stereo-BRUVS","26","Lethrinidae","Gymnocranius","sp1",447.98606,1,2708.98067,1.71918200612039,NA
"2022-05_PtCloates_stereo-BRUVS","26","Lethrinidae","Lethrinus","nebulosus",503.21786,1,2331.56419,2.34858987256631,"37351008"
"2022-05_PtCloates_stereo-BRUVS","26","Lethrinidae","Lethrinus","rubrioperculatus",327.94529,1,1678.56843,0.652215261366792,"37351012"
"2022-05_PtCloates_stereo-BRUVS","26","Lethrinidae","Lethrinus","rubrioperculatus",344.77138,1,2334.16583,0.755573288666,"37351012"
"2022-05_PtCloates_stereo-BRUVS","26","Lethrinidae","Lethrinus","rubrioperculatus",297.93842,1,2489.80891,0.491888633843166,"37351012"
"2022-05_PtCloates_stereo-BRUVS","26","Lutjanidae","Pristipomoides","sp1",509.34761,1,1233.47529,2.35765308586927,NA
"2022-05_PtCloates_stereo-BRUVS","26","Lutjanidae","Pristipomoides","sp1",491.59604,1,1858.9667,2.12203483682509,NA
"2022-05_PtCloates_stereo-BRUVS","26","Lutjanidae","Pristipomoides","sp1",458.41094,1,2226.24369,1.72448058943315,NA
"2022-05_PtCloates_stereo-BRUVS","26","Lutjanidae","Pristipomoides","sp1",509.43507,1,870.31064,2.35885490174452,NA
"2022-05_PtCloates_stereo-BRUVS","26","Nemipteridae","Pentapodus","nagasakiensis",106.28434,1,1582.43712,0.016933223351875,"37347012"
"2022-05_PtCloates_stereo-BRUVS","27","Carangidae","Carangoides","fulvoguttatus",267.26543,1,4052.66447,0.333945895711892,"37337037"
"2022-05_PtCloates_stereo-BRUVS","27","Carangidae","Carangoides","fulvoguttatus",416.26068,1,4116.7774,1.15887677765652,"37337037"
"2022-05_PtCloates_stereo-BRUVS","27","Carangidae","Carangoides","fulvoguttatus",281.91039,1,4495.30665,0.387915662862531,"37337037"
"2022-05_PtCloates_stereo-BRUVS","27","Carangidae","Carangoides","fulvoguttatus",321.00476,1,3386.10659,0.558625672617412,"37337037"
"2022-05_PtCloates_stereo-BRUVS","27","Carangidae","Carangoides","fulvoguttatus",315.47551,1,4475.97222,0.532023376771534,"37337037"
"2022-05_PtCloates_stereo-BRUVS","27","Carangidae","Carangoides","fulvoguttatus",304.33183,1,3080.11952,0.48091849504945,"37337037"
"2022-05_PtCloates_stereo-BRUVS","27","Carangidae","Carangoides","fulvoguttatus",318.59765,1,3529.19464,0.546941847887371,"37337037"
"2022-05_PtCloates_stereo-BRUVS","27","Carangidae","Carangoides","fulvoguttatus",334.03252,1,4308.32567,0.624653160263283,"37337037"
"2022-05_PtCloates_stereo-BRUVS","27","Carangidae","Carangoides","fulvoguttatus",352.6097,1,3900.91664,0.72718866606833,"37337037"
"2022-05_PtCloates_stereo-BRUVS","27","Carangidae","Carangoides","fulvoguttatus",253.02444,1,5001.54525,0.286349367867457,"37337037"
"2022-05_PtCloates_stereo-BRUVS","27","Carangidae","Carangoides","fulvoguttatus",255.25113,1,4882.27171,0.293482354304416,"37337037"
"2022-05_PtCloates_stereo-BRUVS","27","Carangidae","Carangoides","fulvoguttatus",328.16718,1,3612.74892,0.594338358364094,"37337037"
"2022-05_PtCloates_stereo-BRUVS","27","Carangidae","Carangoides","fulvoguttatus",290.7778,1,4690.27796,0.423163368919554,"37337037"
"2022-05_PtCloates_stereo-BRUVS","27","Carangidae","Carangoides","fulvoguttatus",336.27266,1,3919.78972,0.636488572359158,"37337037"
"2022-05_PtCloates_stereo-BRUVS","27","Carangidae","Carangoides","gymnostethus",406.1903,1,1258.42317,1.21330517020573,"37337022"
"2022-05_PtCloates_stereo-BRUVS","27","Carangidae","Decapterus","spp",303.24978,1,4090.81489,0.467170243863459,NA
"2022-05_PtCloates_stereo-BRUVS","27","Lethrinidae","Gymnocranius","sp1",351.54678,1,2107.63717,0.840547611488923,NA
"2022-05_PtCloates_stereo-BRUVS","27","Lethrinidae","Lethrinus","miniatus",444.26114,1,1397.26243,1.64588069397154,"37351009"
"2022-05_PtCloates_stereo-BRUVS","27","Lethrinidae","Lethrinus","miniatus",525.91992,1,1886.44063,2.86101345221768,"37351009"
"2022-05_PtCloates_stereo-BRUVS","27","Lethrinidae","Lethrinus","miniatus",459.31644,1,1500.48177,1.83579570159347,"37351009"
"2022-05_PtCloates_stereo-BRUVS","27","Lethrinidae","Lethrinus","rubrioperculatus",323.9306,1,1853.44435,0.62901884204636,"37351012"
"2022-05_PtCloates_stereo-BRUVS","27","Lethrinidae","Lethrinus","rubrioperculatus",349.30384,1,1350.72156,0.785150163341068,"37351012"
"2022-05_PtCloates_stereo-BRUVS","27","Lethrinidae","Lethrinus","rubrioperculatus",377.02887,1,1480.06116,0.982824988458742,"37351012"
"2022-05_PtCloates_stereo-BRUVS","27","Lutjanidae","Lutjanus","sebae",619.27939,1,1424.38962,5.12542881328442,"37346004"
