"campaignid","sample","family","genus","species","length","number","range","mass.kg","code"
"2019-08_Ningaloo_stereo-BRUVs","1.03","Lethrinidae","Lethrinus","miniatus",463.54905,1,1616.76582,1.89181121418467,"37351009"
"2019-08_Ningaloo_stereo-BRUVs","1.03","Lethrinidae","Lethrinus","miniatus",409.21426,1,2071.95791,1.2573626110025,"37351009"
"2019-08_Ningaloo_stereo-BRUVs","1.03","Lethrinidae","Lethrinus","miniatus",481.64403,1,2762.40322,2.14472234191413,"37351009"
"2019-08_Ningaloo_stereo-BRUVs","1.03","Lethrinidae","Lethrinus","rubrioperculatus",330.96619,1,2831.22709,0.67003690000412,"37351012"
"2019-08_Ningaloo_stereo-BRUVs","1.03","Lethrinidae","Lethrinus","rubrioperculatus",365.24805,1,2397.9728,0.895247858037562,"37351012"
"2019-08_Ningaloo_stereo-BRUVs","1.03","Lutjanidae","Pristipomoides","filamentosus",597.91033,1,1844.15232,3.36671250469185,"37346032"
"2019-08_Ningaloo_stereo-BRUVs","1.03","Lutjanidae","Pristipomoides","multidens",395.52297,1,5988.04826,1.29147995995695,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.03","Mullidae","Parupeneus","spilurus",348.78358,1,4285.08894,0.878544313285543,"37355015"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Balistidae","Abalistes","filamentosus",274.45492,1,3029.31809,0.425720374437997,"37465089"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Carangidae","Carangoides","chrysophrys",531.56468,1,3003.06869,2.68325082635993,"37337011"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Carangidae","Decapterus","spp",209.02588,1,5125.65957,0.155933572497432,NA
"2019-08_Ningaloo_stereo-BRUVs","1.04","Carangidae","Decapterus","spp",263.04053,1,4601.03579,0.307115402661101,NA
"2019-08_Ningaloo_stereo-BRUVs","1.04","Labridae","Bodianus","solatus",338.18597,1,2875.42512,0.554407384660894,"37384201"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Labridae","Bodianus","solatus",348.61944,1,2966.85737,0.608242623223831,"37384201"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Lethrinidae","Gymnocranius","grandoculis",340.49631,1,4382.8022,0.84137578723109,"37351005"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Lethrinidae","Gymnocranius","grandoculis",349.74387,1,1799.73304,0.9089991951341,"37351005"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Lethrinidae","Lethrinus","miniatus",460.69206,1,1446.80628,1.85387280515583,"37351009"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Lethrinidae","Lethrinus","miniatus",480.8525,1,1363.45213,2.13319477566694,"37351009"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Lethrinidae","Lethrinus","rubrioperculatus",325.46813,1,1418.3152,0.637837053486314,"37351012"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Lethrinidae","Lethrinus","rubrioperculatus",314.9653,1,1385.41743,0.579198213834095,"37351012"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Lethrinidae","Lethrinus","rubrioperculatus",313.35848,1,1397.73568,0.570553949051412,"37351012"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Lutjanidae","Pristipomoides","multidens",384.75167,1,3150.32337,1.19118015010977,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Lutjanidae","Pristipomoides","multidens",412.50797,1,1768.78784,1.4606790721861,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Lutjanidae","Pristipomoides","multidens",476.57136,1,1491.07931,2.2290895237514,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Lutjanidae","Pristipomoides","multidens",438.88164,1,1037.84213,1.75130637938382,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Lutjanidae","Pristipomoides","multidens",406.97045,1,2619.87331,1.40400613683608,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Lutjanidae","Pristipomoides","multidens",338.31223,1,4216.75883,0.817355752091554,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Lutjanidae","Pristipomoides","multidens",419.99215,1,1769.96046,1.53963955132045,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Lutjanidae","Pristipomoides","multidens",435.68743,1,2205.43934,1.71424697892145,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Mullidae","Parupeneus","spilurus",342.413,1,3155.0962,0.830945589883041,"37355015"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Rachycentridae","Rachycentron","canadum",760.57058,1,3187.07182,5.96498650753698,"37335001"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Serranidae","Epinephelus","areolatus",349.05188,1,1327.20669,0.443056379181909,"37311009"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Serranidae","Epinephelus","areolatus",333.92966,1,1074.42705,0.388842287788665,"37311009"
"2019-08_Ningaloo_stereo-BRUVs","1.04","Triakidae","Mustelus","ravidus",543.1618,1,3634.14793,0.728765111593659,"37017005"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Balistidae","Abalistes","filamentosus",301.74046,1,3704.49579,0.562525567448504,"37465089"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Balistidae","Abalistes","filamentosus",314.84974,1,2686.85585,0.637446075561119,"37465089"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Carangidae","Carangoides","chrysophrys",409.58634,1,3000.03582,1.26454803049198,"37337011"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Carangidae","Decapterus","spp",291.20338,1,4318.81585,0.414537058629643,NA
"2019-08_Ningaloo_stereo-BRUVs","1.06","Carangidae","Decapterus","spp",279.49697,1,3914.09644,0.3672965806663,NA
"2019-08_Ningaloo_stereo-BRUVs","1.06","Carcharhinidae","Carcharhinus","plumbeus",1333.56937,1,4872.41133,27.414070221653,"37018007"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Labridae","Bodianus","solatus",346.02537,1,2137.82181,0.594543574507083,"37384201"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lethrinidae","Gymnocranius","euanus",381.69873,1,2247.43083,1.25512107891465,"37351022"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lethrinidae","Gymnocranius","euanus",369.54493,1,2574.6122,1.1405529943314,"37351022"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lethrinidae","Gymnocranius","grandoculis",293.90527,1,3613.37855,0.550339911535928,"37351005"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lethrinidae","Gymnocranius","grandoculis",372.99135,1,2908.44998,1.0944408042054,"37351005"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lethrinidae","Gymnocranius","grandoculis",380.88463,1,2144.18808,1.16259767350366,"37351005"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lethrinidae","Lethrinus","rubrioperculatus",345.53045,1,1684.50522,0.760474480270634,"37351012"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lethrinidae","Lethrinus","rubrioperculatus",229.02643,1,5118.10159,0.226985712301205,"37351012"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lethrinidae","Lethrinus","rubrioperculatus",284.3515,1,5024.5836,0.428815116181356,"37351012"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lethrinidae","Lethrinus","rubrioperculatus",319.88487,1,1853.62272,0.606200545207162,"37351012"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lethrinidae","Lethrinus","rubrioperculatus",315.93871,1,1969.00925,0.584476693851865,"37351012"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lutjanidae","Lutjanus","sebae",502.55186,1,1587.45892,2.62284965809119,"37346004"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lutjanidae","Pristipomoides","multidens",413.23781,1,1994.4341,1.46825894110781,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lutjanidae","Pristipomoides","multidens",447.42344,1,1812.15956,1.85299118336977,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lutjanidae","Pristipomoides","multidens",456.12038,1,3135.81845,1.96044026617,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lutjanidae","Pristipomoides","multidens",481.22675,1,1822.19144,2.29344855507428,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lutjanidae","Pristipomoides","multidens",399.8996,1,3897.11413,1.33377122426674,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lutjanidae","Pristipomoides","multidens",413.16865,1,3294.89183,1.46753956072531,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lutjanidae","Pristipomoides","multidens",432.51528,1,1905.1066,1.67795830140026,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lutjanidae","Pristipomoides","multidens",490.65686,1,1013.28639,2.42754071476714,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lutjanidae","Pristipomoides","multidens",420.07638,1,2647.68593,1.54054382464336,"37346002"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Lutjanidae","Pristipomoides","typus",373.43188,1,2789.70702,0.774516169922352,"37346019"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Scaridae","Scarus","ghobban",456.42259,1,3964.29302,2.38748535768126,"37386001"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Serranidae","Epinephelus","areolatus",329.78122,1,1282.00893,0.374777927925396,"37311009"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Serranidae","Epinephelus","areolatus",310.76168,1,1305.93859,0.314590747251594,"37311009"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Sparidae","Argyrops","spinifer",301.71962,1,1825.13905,1.21199864765553,"37353006"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Sparidae","Argyrops","spinifer",327.25151,1,3251.87126,1.47996348606507,"37353006"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Sparidae","Argyrops","spinifer",258.28989,1,3233.56784,0.827044952188254,"37353006"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Sparidae","Argyrops","spinifer",293.51715,1,3129.23553,1.13257698613764,"37353006"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Synodontidae","Saurida","undosquamis",494.16868,1,1116.23002,1.13856038835544,"37118001"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Tetraodontidae","Lagocephalus","lunaris",415.39055,1,1629.13669,2.59941266975092,"37467012"
"2019-08_Ningaloo_stereo-BRUVs","1.06","Triakidae","Mustelus","ravidus",668.85072,1,2438.36304,1.40686203555292,"37017005"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Labridae","Bodianus","solatus",257.79731,1,3433.53012,0.242272170895938,"37384201"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Labridae","Bodianus","solatus",309.28818,1,1754.37788,0.422194530505474,"37384201"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Labridae","Bodianus","solatus",274.57679,1,1321.33278,0.29364940780338,"37384201"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Lethrinidae","Gymnocranius","griseus",189.41003,1,3500.94048,0.122640775458294,"37351003"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Lethrinidae","Lethrinus","miniatus",367.62506,1,1408.65824,0.885001368569107,"37351009"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Lethrinidae","Lethrinus","miniatus",422.6515,1,1675.97962,1.39777802158106,"37351009"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Lethrinidae","Lethrinus","miniatus",368.25284,1,1383.83229,0.889963043939292,"37351009"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Lethrinidae","Lethrinus","miniatus",369.65883,1,1148.01194,0.901145382046677,"37351009"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Lethrinidae","Lethrinus","miniatus",393.09127,1,1839.97661,1.1021934721518,"37351009"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Lethrinidae","Lethrinus","miniatus",484.65178,1,1372.78978,2.18892100734241,"37351009"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Lethrinidae","Lethrinus","miniatus",352.3973,1,1415.0193,0.770446469607001,"37351009"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Lethrinidae","Lethrinus","miniatus",456.68044,1,1294.30743,1.80149869641979,"37351009"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Mullidae","Parupeneus","chrysopleuron",253.44471,1,2591.42902,0.291039151794845,"37355016"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Pinguipedidae","Parapercis","nebulosa",64.55713,1,2153.89285,0.00218468422972959,"37390005"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Pinguipedidae","Parapercis","nebulosa",54.29157,1,1396.78278,0.00129943102426184,"37390005"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Pinguipedidae","Parapercis","nebulosa",71.8916,1,1908.77536,0.00301710536438326,"37390005"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Scaridae","Scarus","ghobban",378.53474,1,4150.19723,1.36448625886236,"37386001"
"2019-08_Ningaloo_stereo-BRUVs","10.02","Serranidae","Epinephelus","areolatus",328.68579,1,2282.52229,0.371121073331504,"37311009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Acanthuridae","Acanthurus","mata",423.59963,1,4633.85975,1.67012095047838,"37437011"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Acanthuridae","Acanthurus","mata",388.98872,1,4747.06683,1.29935628631679,"37437011"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Acanthuridae","Acanthurus","mata",383.54946,1,4154.85439,1.24657299800838,"37437011"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Acanthuridae","Naso","hexacanthus",321.87936,1,4017.84247,0.577019486725893,"37437028"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Acanthuridae","Naso","hexacanthus",252.80676,1,3426.82608,0.282560057468011,"37437028"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Acanthuridae","Naso","hexacanthus",400.70984,1,3384.44845,1.10255158682466,"37437028"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Acanthuridae","Naso","hexacanthus",381.05744,1,4422.00595,0.950265334713837,"37437028"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Acanthuridae","Naso","hexacanthus",371.73612,1,4737.50126,0.883187500145061,"37437028"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",126.48961,1,2171.87428,0.0385663259668236,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",100.84587,1,2059.26359,0.0209188149910878,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",92.50136,1,2028.68692,0.0165676183515006,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",102.00881,1,2231.56142,0.0215765449559228,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",137.53956,1,2263.5933,0.0483520359864825,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",91.26475,1,1838.72829,0.0159763824375181,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",140.78772,1,1963.09663,0.0514973709151142,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",139.40134,1,1950.40186,0.0501396068066432,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",101.35203,1,1903.36941,0.0212035111351722,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",127.48945,1,2232.55753,0.0393949570615997,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",128.84456,1,2303.8063,0.040535785885947,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",130.60481,1,2016.86754,0.0420484437418817,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",133.0919,1,2233.13844,0.0442455451752372,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",91.86761,1,1814.88646,0.0162629262229358,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",126.14178,1,2083.87769,0.0382806533819977,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",116.96577,1,1895.87923,0.031218992283357,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",138.01823,1,2498.83213,0.0488077275435473,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",139.03434,1,1930.52467,0.0497839988608953,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",151.26477,1,1759.78321,0.0625103887507075,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",140.39397,1,1600.33101,0.0511094245983111,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",135.395,1,2105.28558,0.0463433319292132,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",127.09921,1,2301.39464,0.0390702204058671,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",110.65729,1,1964.28903,0.0268785752524805,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",126.51571,1,2309.22784,0.0385878158400476,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",113.17308,1,1916.41989,0.0285605540775029,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",92.07008,1,2626.64935,0.0163598820598572,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",105.07336,1,2424.64468,0.023371696479192,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",97.61508,1,2074.98608,0.0191582498319301,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",115.07968,1,2073.43164,0.0298783428322341,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",136.23693,1,2323.39068,0.0471255307193047,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",104.72356,1,1778.27261,0.0231622121873662,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",104.54686,1,1885.92855,0.023056843181253,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",98.27193,1,2070.73061,0.0195083156373077,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",107.58632,1,2121.29634,0.0249117481887465,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",131.32673,1,2209.36409,0.0426789391331132,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",126.27179,1,1779.91895,0.0383872740267787,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",116.58712,1,1479.59476,0.0309468687885889,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Caesionidae","Pterocaesio","chrysozona",110.75466,1,1608.07038,0.0269424809998001,"37346009"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Carangidae","Carangoides","fulvoguttatus",561.12618,1,1773.97084,2.68069348586398,"37337037"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Chaetodontidae","Heniochus","diphreutes",203.03782,1,2074.55062,0.188735637525547,"37365005"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Chaetodontidae","Heniochus","diphreutes",200.02367,1,1906.80964,0.18042732306484,"37365005"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Chaetodontidae","Heniochus","diphreutes",207.08217,1,2065.78735,0.200279669732577,"37365005"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Haemulidae","Diagramma","pictum labiosum",463.83791,1,2256.75112,1.65989912412028,"37350003"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Holocentridae","Myripristis","botche",213.39811,1,4833.83105,0.30821588027372,"37261004"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Holocentridae","Myripristis","botche",204.83403,1,4528.33112,0.271796864155925,"37261004"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Holocentridae","Myripristis","botche",242.13117,1,4843.43505,0.45422979284114,"37261004"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Labridae","Bodianus","solatus",273.46481,1,1729.50565,0.290037321146252,"37384201"
"2019-08_Ningaloo_stereo-BRUVs","10.03","Labridae","Pseudojuloides","sp1",59.10683,1,1642.15997,0.00315159667312695,NA
"2019-08_Ningaloo_stereo-BRUVs","10.03","Labridae","Pseudojuloides","sp1",91.26573,1,1747.86216,0.0112400386742119,NA
