"campaignid","sample","family","genus","species","length","number","range","mass.kg","code"
"2020-06_south-west_stereo-BRUVs","01","Sparidae","Chrysophrys","auratus",614.98007,1,1699.6827,4.42899144706654,"37353001"
"2020-06_south-west_stereo-BRUVs","01","Triakidae","Furgaleus","macki",1049.17237,1,5084.09114,9.02799813628222,"37017003"
"2020-06_south-west_stereo-BRUVs","03","Gerreidae","Parequula","melbournensis",77.48468,1,1873.81649,0.00828580749349683,"37349001"
"2020-06_south-west_stereo-BRUVs","03","Gerreidae","Parequula","melbournensis",77.62741,1,1706.86178,0.00833198696376159,"37349001"
"2020-06_south-west_stereo-BRUVs","03","Glaucosomatidae","Glaucosoma","hebraicum",772.90232,1,1612.34727,6.56253768798827,"37320004"
"2020-06_south-west_stereo-BRUVs","03","Glaucosomatidae","Glaucosoma","hebraicum",856.35485,1,3701.60175,8.90776353843749,"37320004"
"2020-06_south-west_stereo-BRUVs","03","Glaucosomatidae","Glaucosoma","hebraicum",658.96396,1,1935.2688,4.08007574155034,"37320004"
"2020-06_south-west_stereo-BRUVs","03","Labridae","Coris","auricularis",89.06823,1,1404.71204,0.00805660061374046,"37384088"
"2020-06_south-west_stereo-BRUVs","03","Labridae","Coris","auricularis",168.40496,1,1677.7906,0.0565777833549339,"37384088"
"2020-06_south-west_stereo-BRUVs","03","Labridae","Coris","auricularis",138.6721,1,3256.56411,0.0312238622817436,"37384088"
"2020-06_south-west_stereo-BRUVs","03","Labridae","Ophthalmolepis","lineolatus",139.90192,1,1906.59622,0.0177089928191133,"37384040"
"2020-06_south-west_stereo-BRUVs","03","Labridae","Ophthalmolepis","lineolatus",179.50324,1,1524.28866,0.0387341936765763,"37384040"
"2020-06_south-west_stereo-BRUVs","03","Labridae","Ophthalmolepis","lineolatus",168.73364,1,2143.18599,0.0318948661506464,"37384040"
"2020-06_south-west_stereo-BRUVs","03","Labridae","Ophthalmolepis","lineolatus",131.40395,1,2270.0943,0.0145458117565093,"37384040"
"2020-06_south-west_stereo-BRUVs","03","Labridae","Ophthalmolepis","lineolatus",174.11807,1,1317.2424,0.035201177829333,"37384040"
"2020-06_south-west_stereo-BRUVs","03","Labridae","Ophthalmolepis","lineolatus",150.20986,1,1388.37,0.0221381144811862,"37384040"
"2020-06_south-west_stereo-BRUVs","03","Labridae","Pseudolabrus","biserialis",167.64564,1,1816.08348,0.09138517897526,"37384149"
"2020-06_south-west_stereo-BRUVs","03","Labridae","Pseudolabrus","biserialis",84.90186,1,1828.68877,0.0119510301526302,"37384149"
"2020-06_south-west_stereo-BRUVs","03","Labridae","Pseudolabrus","biserialis",131.75609,1,1474.39918,0.0444689922528508,"37384149"
"2020-06_south-west_stereo-BRUVs","03","Labridae","Pseudolabrus","biserialis",117.74663,1,1429.25969,0.0317745108495337,"37384149"
"2020-06_south-west_stereo-BRUVs","03","Labridae","Pseudolabrus","biserialis",97.06024,1,1924.76269,0.0178318568464412,"37384149"
"2020-06_south-west_stereo-BRUVs","03","Labridae","Pseudolabrus","biserialis",146.2842,1,1156.75109,0.0607971454501233,"37384149"
"2020-06_south-west_stereo-BRUVs","03","Labridae","Pseudolabrus","biserialis",102.43616,1,1386.46872,0.020950685453209,"37384149"
"2020-06_south-west_stereo-BRUVs","03","Labridae","Pseudolabrus","biserialis",79.3442,1,2040.61556,0.00976097735298212,"37384149"
"2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",81.45207,1,1889.69242,0.0153183383244684,"37361002"
"2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",142.7334,1,1677.61027,0.081968290587332,"37361002"
"2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",85.5597,1,1327.30199,0.0177459546712561,"37361002"
"2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",83.97469,1,1393.33616,0.0167810080126426,"37361002"
"2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",83.90355,1,1460.54771,0.0167385373971054,"37361002"
"2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",77.38731,1,1380.37383,0.0131442816305129,"37361002"
"2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",77.90743,1,1315.45042,0.0134101966548615,"37361002"
"2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",73.11662,1,1634.30192,0.0110923218003837,"37361002"
"2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",102.86295,1,1555.82832,0.0307800015287393,"37361002"
"2020-06_south-west_stereo-BRUVs","03","Sparidae","Chrysophrys","auratus",388.07084,1,1662.87874,1.22417753455451,"37353001"
"2020-06_south-west_stereo-BRUVs","03","Sparidae","Chrysophrys","auratus",388.46112,1,1308.55093,1.22761922745235,"37353001"
"2020-06_south-west_stereo-BRUVs","03","Triakidae","Furgaleus","macki",1283.4758,1,2544.81557,16.762617615999,"37017003"
"2020-06_south-west_stereo-BRUVs","04","Aulopidae","Latropiscis","purpurissatus",188.58429,1,4111.75566,0.0542145372598418,"37117001"
"2020-06_south-west_stereo-BRUVs","04","Carangidae","Pseudocaranx","spp",238.44891,1,2269.38529,0.229932292939956,NA
"2020-06_south-west_stereo-BRUVs","04","Carangidae","Pseudocaranx","spp",231.61889,1,2329.13873,0.211048100796654,NA
"2020-06_south-west_stereo-BRUVs","04","Carangidae","Pseudocaranx","spp",243.45736,1,2073.6542,0.244467379004469,NA
"2020-06_south-west_stereo-BRUVs","04","Cheilodactylidae","Nemadactylus","valenciennesi",408.42838,1,2581.75535,1.19914149740279,"37377004"
"2020-06_south-west_stereo-BRUVs","04","Cheilodactylidae","Nemadactylus","valenciennesi",408.08191,1,3385.32718,1.19607208706703,"37377004"
"2020-06_south-west_stereo-BRUVs","04","Cheilodactylidae","Nemadactylus","valenciennesi",380.60371,1,3992.76011,0.969011410632679,"37377004"
"2020-06_south-west_stereo-BRUVs","04","Labridae","Coris","auricularis",365.29453,1,1351.01487,0.604906285551226,"37384088"
"2020-06_south-west_stereo-BRUVs","04","Labridae","Ophthalmolepis","lineolatus",240.01539,1,5829.04584,0.0964402362462068,"37384040"
"2020-06_south-west_stereo-BRUVs","04","Labridae","Ophthalmolepis","lineolatus",314.66063,1,6640.4647,0.225700584507003,"37384040"
"2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",131.8184,1,2992.3658,0.0646163836415223,"37361002"
"2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",103.2111,1,2868.25202,0.0310925439586203,"37361002"
"2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",90.62683,1,1510.62306,0.0210771604134139,"37361002"
"2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",94.75215,1,1450.72523,0.02407773498267,"37361002"
"2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",92.14024,1,1255.76957,0.0221471488752908,"37361002"
"2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",204.82464,1,2573.54154,0.241349875797812,"37361002"
"2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",91.97715,1,1454.13165,0.0220301445506601,"37361002"
"2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",201.93803,1,1654.42063,0.231321748019358,"37361002"
"2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",156.66737,1,1111.78444,0.108292947451318,"37361002"
"2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",79.76113,1,634.94789,0.014387001285807,"37361002"
"2020-06_south-west_stereo-BRUVs","04","Sparidae","Chrysophrys","auratus",356.03161,1,1789.88961,0.962328827071378,"37353001"
"2020-06_south-west_stereo-BRUVs","04","Sparidae","Chrysophrys","auratus",438.13063,1,4939.17342,1.71796713759707,"37353001"
"2020-06_south-west_stereo-BRUVs","04","Sparidae","Chrysophrys","auratus",416.83886,1,1421.54123,1.49481392071765,"37353001"
"2020-06_south-west_stereo-BRUVs","04","Triakidae","Mustelus","antarcticus",1173.91653,1,1637.03548,10.5477359621806,"37017001"
"2020-06_south-west_stereo-BRUVs","05","Gerreidae","Parequula","melbournensis",90.60999,1,1822.08103,0.0132915233868682,"37349001"
"2020-06_south-west_stereo-BRUVs","05","Gerreidae","Parequula","melbournensis",87.5399,1,1506.92452,0.0119774743676062,"37349001"
"2020-06_south-west_stereo-BRUVs","05","Gerreidae","Parequula","melbournensis",94.52875,1,2083.42122,0.0151044881960322,"37349001"
"2020-06_south-west_stereo-BRUVs","05","Gerreidae","Parequula","melbournensis",84.21653,1,2609.45925,0.0106562148172711,"37349001"
"2020-06_south-west_stereo-BRUVs","05","Gerreidae","Parequula","melbournensis",84.57216,1,1645.05188,0.0107926925962396,"37349001"
"2020-06_south-west_stereo-BRUVs","05","Gerreidae","Parequula","melbournensis",81.19395,1,1766.35143,0.00954255064951236,"37349001"
"2020-06_south-west_stereo-BRUVs","05","Gerreidae","Parequula","melbournensis",93.13357,1,1863.78809,0.0144412194533515,"37349001"
"2020-06_south-west_stereo-BRUVs","05","Heterodontidae","Heterodontus","portusjacksoni",491.86869,1,3393.89016,1.0237531787617,"37007001"
"2020-06_south-west_stereo-BRUVs","05","Labridae","Austrolabrus","maculatus",86.77555,1,1330.33507,0.0127570733098708,"37384025"
"2020-06_south-west_stereo-BRUVs","05","Labridae","Ophthalmolepis","lineolatus",223.91385,1,1472.89521,0.0775464157345597,"37384040"
"2020-06_south-west_stereo-BRUVs","05","Labridae","Ophthalmolepis","lineolatus",180.02383,1,3852.98595,0.0390880237857725,"37384040"
"2020-06_south-west_stereo-BRUVs","05","Labridae","Ophthalmolepis","lineolatus",182.08439,1,2492.92551,0.0405101498768649,"37384040"
"2020-06_south-west_stereo-BRUVs","05","Labridae","Ophthalmolepis","lineolatus",150.912,1,1893.75699,0.0224646768547776,"37384040"
"2020-06_south-west_stereo-BRUVs","05","Labridae","Ophthalmolepis","lineolatus",144.05206,1,2076.68636,0.0194114809074788,"37384040"
"2020-06_south-west_stereo-BRUVs","05","Labridae","Ophthalmolepis","lineolatus",163.79399,1,2970.88915,0.0290538122048789,"37384040"
"2020-06_south-west_stereo-BRUVs","05","Labridae","Pseudolabrus","biserialis",123.59202,1,3775.20583,0.0367277469102005,"37384149"
"2020-06_south-west_stereo-BRUVs","05","Labridae","Pseudolabrus","biserialis",108.67172,1,3106.70737,0.0249995019934862,"37384149"
"2020-06_south-west_stereo-BRUVs","05","Labridae","Pseudolabrus","biserialis",142.15968,1,2455.50968,0.0558141669719977,"37384149"
"2020-06_south-west_stereo-BRUVs","05","Labridae","Pseudolabrus","biserialis",132.99476,1,2277.56202,0.0457307311457826,"37384149"
"2020-06_south-west_stereo-BRUVs","05","Monacanthidae","Meuschenia","freycineti",448.34687,1,4313.57295,1.40037539502056,"37465036"
"2020-06_south-west_stereo-BRUVs","05","Monacanthidae","Scobinichthys","granulatus",194.26291,1,1500.72164,0.122817965149147,"37465007"
"2020-06_south-west_stereo-BRUVs","05","Mullidae","Upeneichthys","vlamingii",194.23178,1,2474.65421,0.0979005948045349,"37355029"
"2020-06_south-west_stereo-BRUVs","05","Mullidae","Upeneichthys","vlamingii",186.01249,1,2481.35637,0.0856565823550686,"37355029"
"2020-06_south-west_stereo-BRUVs","05","Oplegnathidae","Oplegnathus","woodwardi",337.30443,1,1829.74789,0.793029340459838,"37369002"
"2020-06_south-west_stereo-BRUVs","05","Oplegnathidae","Oplegnathus","woodwardi",418.23047,1,1458.94549,1.51497011781123,"37369002"
"2020-06_south-west_stereo-BRUVs","05","Pempherididae","Pempheris","klunzingeri",97.25001,1,975.82963,0.0142501466574793,"37357003"
"2020-06_south-west_stereo-BRUVs","05","Pempherididae","Pempheris","klunzingeri",107.15103,1,888.08527,0.0190422539796513,"37357003"
"2020-06_south-west_stereo-BRUVs","05","Pempherididae","Pempheris","klunzingeri",82.03342,1,806.25352,0.00856765187654972,"37357003"
"2020-06_south-west_stereo-BRUVs","05","Pempherididae","Pempheris","klunzingeri",113.23061,1,695.76199,0.0224585218516435,"37357003"
"2020-06_south-west_stereo-BRUVs","05","Pempherididae","Pempheris","klunzingeri",116.01301,1,619.11639,0.0241492854062777,"37357003"
"2020-06_south-west_stereo-BRUVs","05","Pempherididae","Pempheris","klunzingeri",87.40813,1,748.10133,0.0103578408929046,"37357003"
"2020-06_south-west_stereo-BRUVs","05","Pempherididae","Pempheris","klunzingeri",74.99105,1,1167.61592,0.00655099813332531,"37357003"
"2020-06_south-west_stereo-BRUVs","05","Pempherididae","Pempheris","klunzingeri",89.66798,1,756.55649,0.0111793113464607,"37357003"
"2020-06_south-west_stereo-BRUVs","05","Pempherididae","Pempheris","klunzingeri",91.83588,1,820.65134,0.0120070499773736,"37357003"
"2020-06_south-west_stereo-BRUVs","05","Pempherididae","Pempheris","klunzingeri",72.12377,1,919.68224,0.00583020387334194,"37357003"
"2020-06_south-west_stereo-BRUVs","05","Pempherididae","Pempheris","klunzingeri",124.67592,1,661.29008,0.0299515419613561,"37357003"
"2020-06_south-west_stereo-BRUVs","05","Pempherididae","Pempheris","klunzingeri",120.02497,1,660.0895,0.0267332259309667,"37357003"
"2020-06_south-west_stereo-BRUVs","05","Pempherididae","Pempheris","klunzingeri",99.53492,1,862.08988,0.0152748138746816,"37357003"
"2020-06_south-west_stereo-BRUVs","05","Pempherididae","Pempheris","klunzingeri",140.84598,1,1764.06439,0.0431295761136331,"37357003"
"2020-06_south-west_stereo-BRUVs","05","Pempherididae","Pempheris","klunzingeri",86.11149,1,1013.61806,0.00990517077001833,"37357003"
"2020-06_south-west_stereo-BRUVs","05","Pempherididae","Pempheris","klunzingeri",96.28213,1,987.82494,0.0138302769788154,"37357003"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",53.68697,1,1748.99934,0.00440476043962158,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",101.54387,1,1331.55472,0.0296148063422019,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",89.01409,1,1733.31692,0.0199754229001156,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",62.9384,1,1510.78294,0.00708552832814943,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",88.10796,1,1373.88615,0.0193735669296837,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",90.72524,1,1533.45589,0.021145667402546,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",83.90918,1,1262.24225,0.016741895900172,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",80.74184,1,1147.40945,0.0149224193766639,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",72.47056,1,1430.44015,0.0108018349380215,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",93.01117,1,1212.7739,0.0227789799490361,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",86.05845,1,1190.2246,0.018057055172632,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",88.04972,1,1045.95737,0.0193353019640131,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",94.44409,1,1224.67047,0.0238444282001476,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",78.99138,1,1107.53927,0.0139758299383033,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",96.07581,1,1244.12141,0.0250974919919012,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",80.80057,1,1269.50979,0.0149548971366102,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",72.83787,1,1216.77823,0.010966358526711,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",71.71607,1,1004.51545,0.0104690574619944,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",83.55372,1,1313.03733,0.0165307293103806,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",89.49972,1,916.50842,0.0203030420515366,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",86.60013,1,1065.70417,0.0183990223709512,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",73.14965,1,870.39524,0.0111073110989372,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",85.08618,1,768.36587,0.0174539122909542,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",78.48847,1,1393.78787,0.0137114641461217,"37361002"
"2020-06_south-west_stereo-BRUVs","05","Scorpididae","Neatypus","obliquus",77.71171,1,1312.22462,0.0133097173498773,"37361002"
"2020-06_south-west_stereo-BRUVs","06","Carangidae","Pseudocaranx","spp",89.55532,1,1749.82717,0.0128068445638362,NA
"2020-06_south-west_stereo-BRUVs","06","Heterodontidae","Heterodontus","portusjacksoni",540.74202,1,4490.7232,1.37579902807133,"37007001"
"2020-06_south-west_stereo-BRUVs","06","Heterodontidae","Heterodontus","portusjacksoni",513.59132,1,3805.53447,1.17152881160571,"37007001"
"2020-06_south-west_stereo-BRUVs","06","Labridae","Austrolabrus","maculatus",55.13398,1,2080.92931,0.00328690187916339,"37384025"
"2020-06_south-west_stereo-BRUVs","06","Labridae","Austrolabrus","maculatus",97.47435,1,2852.26898,0.0180603033212903,"37384025"
"2020-06_south-west_stereo-BRUVs","06","Labridae","Coris","auricularis",356.46574,1,5172.67823,0.561273394068174,"37384088"
"2020-06_south-west_stereo-BRUVs","06","Labridae","Coris","auricularis",224.20213,1,2468.22591,0.135818080000077,"37384088"
"2020-06_south-west_stereo-BRUVs","06","Labridae","Coris","auricularis",294.48606,1,4122.30243,0.312851404566545,"37384088"
"2020-06_south-west_stereo-BRUVs","06","Labridae","Coris","auricularis",241.1651,1,6071.92576,0.169778325529441,"37384088"
"2020-06_south-west_stereo-BRUVs","06","Labridae","Ophthalmolepis","lineolatus",252.97451,1,3463.75309,0.113754493256382,"37384040"
"2020-06_south-west_stereo-BRUVs","06","Labridae","Ophthalmolepis","lineolatus",69.02801,1,2290.55829,0.00192684656289057,"37384040"
"2020-06_south-west_stereo-BRUVs","06","Labridae","Ophthalmolepis","lineolatus",101.75476,1,2803.64182,0.00651672491408184,"37384040"
"2020-06_south-west_stereo-BRUVs","06","Labridae","Ophthalmolepis","lineolatus",149.38347,1,2065.6539,0.0217579266979747,"37384040"
"2020-06_south-west_stereo-BRUVs","06","Labridae","Pseudolabrus","biserialis",118.92162,1,1426.82958,0.0327320150355007,"37384149"
