"campaignid","sample","family","genus","species","length","number","range","mass.kg","code"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Austrolabrus","maculatus",83.65173,1,2131.69657,0.0114325453248536,"37384025"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Austrolabrus","maculatus",88.39756,1,1445.54535,0.0134833972464903,"37384025"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Coris","auricularis",89.35186,1,1404.98821,0.00813536435434732,"37384088"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Coris","auricularis",387.28584,1,1871.53188,0.723397082226412,"37384088"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Coris","auricularis",94.22805,1,1483.69794,0.00957175168405813,"37384088"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Eupetrichthys","angustipes",120.57142,1,2772.28184,0.0193634573036666,"37384105"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Ophthalmolepis","lineolatus",152.43651,1,1421.13986,0.0231849932688748,"37384040"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Ophthalmolepis","lineolatus",225.54069,1,3506.86636,0.0793293186182554,"37384040"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Ophthalmolepis","lineolatus",185.20524,1,1711.84367,0.0427305803118591,"37384040"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Ophthalmolepis","lineolatus",267.97667,1,2496.82015,0.136311362689052,"37384040"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Ophthalmolepis","lineolatus",259.24897,1,1759.03865,0.12285109378232,"37384040"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Ophthalmolepis","lineolatus",167.90625,1,1274.80131,0.0314063503131657,"37384040"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Pseudolabrus","biserialis",125.18231,1,1801.46106,0.0381589446018762,"37384149"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Pseudolabrus","biserialis",154.22633,1,1938.39494,0.0712093279792175,"37384149"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Pseudolabrus","biserialis",137.99652,1,1623.7361,0.0510679732410269,"37384149"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Pseudolabrus","biserialis",114.31311,1,1850.31028,0.029083727078431,"37384149"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Pseudolabrus","biserialis",95.50023,1,1566.20072,0.0169885420086484,"37384149"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Pseudolabrus","biserialis",124.06328,1,1910.2684,0.0371480690527658,"37384149"
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Pseudolabrus","biserialis",91.24718,1,1629.56361,0.0148251487572485,"37384149"
"2020-10_south-west_stereo-BRUVs","FH58","Monacanthidae","Acanthaluteres","vittiger",165.88818,1,1341.5381,0.0775729406560296,"37465002"
"2020-10_south-west_stereo-BRUVs","FH58","Monacanthidae","Meuschenia","galii",212.91381,1,1772.08495,0.160369017094433,"37465040"
"2020-10_south-west_stereo-BRUVs","FH58","Monacanthidae","Scobinichthys","granulatus",182.41756,1,2270.47821,0.102270704326243,"37465007"
"2020-10_south-west_stereo-BRUVs","FH58","Mullidae","Upeneichthys","vlamingii",216.31552,1,2015.63877,0.136551528123936,"37355029"
"2020-10_south-west_stereo-BRUVs","FH58","Pomacentridae","Chromis","klunzingeri",59.97649,1,2210.14702,0.00392658068487455,"37372044"
"2020-10_south-west_stereo-BRUVs","FH58","Pomacentridae","Chromis","klunzingeri",50.40845,1,1782.69788,0.00233121011491844,"37372044"
"2020-10_south-west_stereo-BRUVs","FH58","Pomacentridae","Chromis","klunzingeri",48.15767,1,1668.44864,0.0020326742577052,"37372044"
"2020-10_south-west_stereo-BRUVs","FH58","Pomacentridae","Chromis","klunzingeri",54.35585,1,1933.1899,0.00292287513326998,"37372044"
"2020-10_south-west_stereo-BRUVs","FH58","Pomacentridae","Chromis","klunzingeri",46.24594,1,1722.8538,0.00180008172218024,"37372044"
"2020-10_south-west_stereo-BRUVs","FH58","Scorpididae","Neatypus","obliquus",170.93092,1,1381.53414,0.140523185151303,"37361002"
"2020-10_south-west_stereo-BRUVs","FH58","Scorpididae","Neatypus","obliquus",137.47936,1,1336.90203,0.0732730772797967,"37361002"
"2020-10_south-west_stereo-BRUVs","FH58","Scorpididae","Neatypus","obliquus",188.76588,1,2236.2917,0.189071276847422,"37361002"
"2020-10_south-west_stereo-BRUVs","FH58","Scorpididae","Neatypus","obliquus",194.58296,1,1324.45634,0.207032091619016,"37361002"
"2020-10_south-west_stereo-BRUVs","FH58","Scorpididae","Neatypus","obliquus",149.79948,1,1192.986,0.0947087523272203,"37361002"
"2020-10_south-west_stereo-BRUVs","FH58","Scorpididae","Neatypus","obliquus",149.63831,1,1327.27428,0.0944044045062312,"37361002"
"2020-10_south-west_stereo-BRUVs","FH58","Scorpididae","Neatypus","obliquus",181.99806,1,1385.17801,0.169517254305479,"37361002"
"2020-10_south-west_stereo-BRUVs","FH58","Scorpididae","Neatypus","obliquus",89.1058,1,1719.72487,0.020037021414989,"37361002"
"2020-10_south-west_stereo-BRUVs","FH58","Scorpididae","Tilodon","sexfasciatus",289.74324,1,2265.28581,0.642582245626584,"37361003"
"2020-10_south-west_stereo-BRUVs","FH58","Serranidae","Caesioperca","sp1",65.2949,1,1840.55944,0.00380970423335682,NA
"2020-10_south-west_stereo-BRUVs","FH58","Serranidae","Caesioperca","sp1",69.36235,1,1647.62819,0.00459028596828021,NA
"2020-10_south-west_stereo-BRUVs","FH58","Serranidae","Caesioperca","sp1",63.90561,1,1678.50711,0.00356518583559149,NA
"2020-10_south-west_stereo-BRUVs","FH58","Sparidae","Chrysophrys","auratus",314.78728,1,1460.05667,0.682304007568322,"37353001"
"2020-10_south-west_stereo-BRUVs","FH6","Carangidae","Pseudocaranx","spp",332.73199,1,2080.71699,0.614180956521426,NA
"2020-10_south-west_stereo-BRUVs","FH6","Carangidae","Pseudocaranx","spp",325.77549,1,2078.0146,0.577081628063144,NA
"2020-10_south-west_stereo-BRUVs","FH6","Carangidae","Pseudocaranx","spp",326.12506,1,1901.67326,0.578909559014822,NA
"2020-10_south-west_stereo-BRUVs","FH6","Diodontidae","Diodon","nicthemerus",205.06777,1,4013.38355,0.191135778884777,"37469001"
"2020-10_south-west_stereo-BRUVs","FH6","Labridae","Austrolabrus","maculatus",89.13096,1,1212.10531,0.0138206467507776,"37384025"
"2020-10_south-west_stereo-BRUVs","FH6","Labridae","Austrolabrus","maculatus",78.63666,1,1618.70033,0.00950302401202864,"37384025"
"2020-10_south-west_stereo-BRUVs","FH6","Labridae","Coris","auricularis",295.15759,1,1720.49063,0.315039568668442,"37384088"
"2020-10_south-west_stereo-BRUVs","FH6","Labridae","Coris","auricularis",109.16481,1,2083.30028,0.0150152632065408,"37384088"
"2020-10_south-west_stereo-BRUVs","FH6","Labridae","Ophthalmolepis","lineolatus",179.73062,1,1711.46621,0.0388884676482097,"37384040"
"2020-10_south-west_stereo-BRUVs","FH6","Labridae","Ophthalmolepis","lineolatus",301.2846,1,2943.50385,0.19692238832197,"37384040"
"2020-10_south-west_stereo-BRUVs","FH6","Labridae","Ophthalmolepis","lineolatus",135.38794,1,1309.4543,0.0159760224140679,"37384040"
"2020-10_south-west_stereo-BRUVs","FH6","Labridae","Ophthalmolepis","lineolatus",145.72676,1,1792.6189,0.0201289422525064,"37384040"
"2020-10_south-west_stereo-BRUVs","FH6","Labridae","Ophthalmolepis","lineolatus",277.49064,1,2040.97549,0.152092327576671,"37384040"
"2020-10_south-west_stereo-BRUVs","FH6","Labridae","Ophthalmolepis","lineolatus",158.41041,1,1646.42207,0.0261594372881045,"37384040"
"2020-10_south-west_stereo-BRUVs","FH6","Labridae","Ophthalmolepis","lineolatus",136.33605,1,1543.12075,0.0163299608615269,"37384040"
"2020-10_south-west_stereo-BRUVs","FH6","Labridae","Ophthalmolepis","lineolatus",151.59878,1,2306.70585,0.0227872565004625,"37384040"
"2020-10_south-west_stereo-BRUVs","FH6","Labridae","Pseudolabrus","biserialis",100.56684,1,2563.81691,0.0198281759449,"37384149"
"2020-10_south-west_stereo-BRUVs","FH6","Labridae","Pseudolabrus","biserialis",113.46534,1,1583.42781,0.0284435582006831,"37384149"
"2020-10_south-west_stereo-BRUVs","FH6","Labridae","Pseudolabrus","biserialis",112.56982,1,1934.68593,0.0277775920379271,"37384149"
"2020-10_south-west_stereo-BRUVs","FH6","Labridae","Pseudolabrus","biserialis",83.07412,1,1725.83011,0.0111981296422544,"37384149"
"2020-10_south-west_stereo-BRUVs","FH6","Monacanthidae","Meuschenia","galii",252.72886,1,1397.49529,0.264102734157596,"37465040"
"2020-10_south-west_stereo-BRUVs","FH6","Mullidae","Upeneichthys","vlamingii",227.5331,1,3140.96944,0.159640617073178,"37355029"
"2020-10_south-west_stereo-BRUVs","FH6","Odacidae","Siphonognathus","caninis",69.44099,1,2235.42693,0.00164358141300736,"37385011"
"2020-10_south-west_stereo-BRUVs","FH6","Scorpididae","Neatypus","obliquus",79.14207,1,1696.98194,0.0140556988220925,"37361002"
"2020-10_south-west_stereo-BRUVs","FH60","Carangidae","Pseudocaranx","spp",68.4607,1,1407.34727,0.00580040809106859,NA
"2020-10_south-west_stereo-BRUVs","FH60","Labridae","Austrolabrus","maculatus",40.69085,1,1565.752,0.00132537330334865,"37384025"
"2020-10_south-west_stereo-BRUVs","FH60","Labridae","Coris","auricularis",269.37213,1,2820.66179,0.238165658905986,"37384088"
"2020-10_south-west_stereo-BRUVs","FH60","Labridae","Coris","auricularis",169.43499,1,3645.37122,0.0576433868764004,"37384088"
"2020-10_south-west_stereo-BRUVs","FH60","Labridae","Coris","auricularis",228.31772,1,2039.33795,0.143592327079713,"37384088"
"2020-10_south-west_stereo-BRUVs","FH60","Labridae","Coris","auricularis",269.42328,1,1414.7942,0.238304072416233,"37384088"
"2020-10_south-west_stereo-BRUVs","FH60","Labridae","Coris","auricularis",217.23975,1,2838.71532,0.123320205755788,"37384088"
"2020-10_south-west_stereo-BRUVs","FH60","Labridae","Eupetrichthys","angustipes",123.71137,1,1620.55087,0.0209375197371395,"37384105"
"2020-10_south-west_stereo-BRUVs","FH60","Labridae","Ophthalmolepis","lineolatus",168.10989,1,2757.72823,0.0315261089461977,"37384040"
"2020-10_south-west_stereo-BRUVs","FH60","Labridae","Ophthalmolepis","lineolatus",183.74689,1,4240.92231,0.0416829372232759,"37384040"
"2020-10_south-west_stereo-BRUVs","FH60","Labridae","Ophthalmolepis","lineolatus",174.75435,1,2904.46728,0.0356066755759375,"37384040"
"2020-10_south-west_stereo-BRUVs","FH60","Monacanthidae","Meuschenia","venusta",137.96502,1,2371.54957,0.0453706575453737,"37465060"
"2020-10_south-west_stereo-BRUVs","FH60","Myliobatidae","Myliobatis","tenuicaudatus",748.77148,1,4239.93138,2.40817986186543,"37039001"
"2020-10_south-west_stereo-BRUVs","FH60","Pinguipedidae","Parapercis","ramsayi",112.6461,1,1950.18454,0.0117639349656733,"37390002"
"2020-10_south-west_stereo-BRUVs","FH60","Scorpididae","Neatypus","obliquus",175.85975,1,968.09825,0.152989628767406,"37361002"
"2020-10_south-west_stereo-BRUVs","FH60","Scorpididae","Neatypus","obliquus",151.88025,1,1488.56516,0.098696828635722,"37361002"
"2020-10_south-west_stereo-BRUVs","FH60","Scorpididae","Neatypus","obliquus",155.0485,1,1176.88343,0.104981393330899,"37361002"
"2020-10_south-west_stereo-BRUVs","FH60","Serranidae","Caesioperca","sp1",92.32806,1,1847.19146,0.0110905220588974,NA
"2020-10_south-west_stereo-BRUVs","FH60","Serranidae","Caesioperca","sp1",109.06079,1,1743.14632,0.0185379359337611,NA
"2020-10_south-west_stereo-BRUVs","FH60","Serranidae","Caesioperca","sp1",96.36818,1,1936.0917,0.0126567308694318,NA
"2020-10_south-west_stereo-BRUVs","FH60","Serranidae","Caesioperca","sp1",86.5745,1,2449.93974,0.00909415948658244,NA
"2020-10_south-west_stereo-BRUVs","FH60","Serranidae","Caesioperca","sp1",104.44156,1,1607.31338,0.0162214364180778,NA
"2020-10_south-west_stereo-BRUVs","FH60","Serranidae","Caesioperca","sp1",55.32913,1,2000.29782,0.00228583543770534,NA
"2020-10_south-west_stereo-BRUVs","FH60","Serranidae","Caesioperca","sp1",80.41134,1,2099.41967,0.00724165383196762,NA
"2020-10_south-west_stereo-BRUVs","FH60","Serranidae","Caesioperca","sp1",81.24607,1,2910.12631,0.0074760373213732,NA
"2020-10_south-west_stereo-BRUVs","FH60","Serranidae","Caesioperca","sp1",66.72372,1,2081.63186,0.00407274869907762,NA
"2020-10_south-west_stereo-BRUVs","FH60","Serranidae","Caesioperca","sp1",70.48757,1,1535.47828,0.00482387191228952,NA
"2020-10_south-west_stereo-BRUVs","FH60","Serranidae","Caesioperca","sp1",73.09823,1,2110.76621,0.0053964936789058,NA
"2020-10_south-west_stereo-BRUVs","FH61","Cheilodactylidae","Nemadactylus","valenciennesi",247.74896,1,1728.71003,0.264981854876324,"37377004"
"2020-10_south-west_stereo-BRUVs","FH61","Gerreidae","Parequula","melbournensis",102.17284,1,1720.79963,0.0191027589548077,"37349001"
"2020-10_south-west_stereo-BRUVs","FH61","Gerreidae","Parequula","melbournensis",94.81226,1,2330.06741,0.015241712909126,"37349001"
"2020-10_south-west_stereo-BRUVs","FH61","Labridae","Coris","auricularis",146.70139,1,2537.36458,0.0370927250368272,"37384088"
"2020-10_south-west_stereo-BRUVs","FH61","Labridae","Coris","auricularis",133.07143,1,2265.17117,0.0275232402484025,"37384088"
"2020-10_south-west_stereo-BRUVs","FH61","Labridae","Coris","auricularis",145.15557,1,2543.46269,0.0359096472410094,"37384088"
"2020-10_south-west_stereo-BRUVs","FH61","Labridae","Coris","auricularis",184.67875,1,1827.19183,0.0750301465409447,"37384088"
"2020-10_south-west_stereo-BRUVs","FH61","Labridae","Coris","auricularis",148.80713,1,2357.90393,0.0387461581155229,"37384088"
"2020-10_south-west_stereo-BRUVs","FH61","Labridae","Ophthalmolepis","lineolatus",161.06676,1,3266.13744,0.0275617075327858,"37384040"
"2020-10_south-west_stereo-BRUVs","FH61","Labridae","Ophthalmolepis","lineolatus",183.13734,1,3833.75832,0.0412502889656899,"37384040"
"2020-10_south-west_stereo-BRUVs","FH61","Labridae","Ophthalmolepis","lineolatus",148.29517,1,2681.68285,0.0212640665413531,"37384040"
"2020-10_south-west_stereo-BRUVs","FH61","Labridae","Ophthalmolepis","lineolatus",152.83111,1,1769.45166,0.0233739694818716,"37384040"
"2020-10_south-west_stereo-BRUVs","FH61","Labridae","Ophthalmolepis","lineolatus",277.32346,1,4275.0309,0.151804791100999,"37384040"
"2020-10_south-west_stereo-BRUVs","FH61","Labridae","Pseudolabrus","biserialis",134.65673,1,1879.49979,0.0474607733966769,"37384149"
"2020-10_south-west_stereo-BRUVs","FH61","Labridae","Pseudolabrus","biserialis",167.62161,1,1563.37643,0.091346018629148,"37384149"
"2020-10_south-west_stereo-BRUVs","FH61","Labridae","Pseudolabrus","biserialis",106.64318,1,2000.60294,0.0236299514709161,"37384149"
"2020-10_south-west_stereo-BRUVs","FH61","Labridae","Pseudolabrus","biserialis",105.26078,1,2751.21921,0.0227258421517966,"37384149"
"2020-10_south-west_stereo-BRUVs","FH61","Labridae","Pseudolabrus","biserialis",80.2742,1,2035.98459,0.0101070659283444,"37384149"
"2020-10_south-west_stereo-BRUVs","FH61","Monacanthidae","Meuschenia","galii",120.26094,1,1235.06777,0.0304235498465091,"37465040"
"2020-10_south-west_stereo-BRUVs","FH61","Monacanthidae","Meuschenia","galii",199.826,1,1495.62226,0.133335140578277,"37465040"
"2020-10_south-west_stereo-BRUVs","FH61","Monacanthidae","Meuschenia","venusta",160.91444,1,2215.62199,0.0709968075438668,"37465060"
"2020-10_south-west_stereo-BRUVs","FH61","Pempherididae","Pempheris","klunzingeri",114.81619,1,1332.99679,0.0234120061407675,"37357003"
"2020-10_south-west_stereo-BRUVs","FH61","Pempherididae","Pempheris","klunzingeri",113.74697,1,1379.16815,0.0227661387483953,"37357003"
"2020-10_south-west_stereo-BRUVs","FH61","Pomacentridae","Chromis","klunzingeri",53.58641,1,2079.34937,0.00280049870311369,"37372044"
"2020-10_south-west_stereo-BRUVs","FH61","Pomacentridae","Chromis","klunzingeri",58.7595,1,1868.35249,0.00369237381810879,"37372044"
"2020-10_south-west_stereo-BRUVs","FH61","Pomacentridae","Chromis","klunzingeri",52.45111,1,1981.59463,0.00262624620726099,"37372044"
"2020-10_south-west_stereo-BRUVs","FH61","Pomacentridae","Chromis","klunzingeri",58.74085,1,1684.40438,0.00368885910556253,"37372044"
"2020-10_south-west_stereo-BRUVs","FH61","Pomacentridae","Chromis","klunzingeri",53.89055,1,2094.83829,0.00284845416739284,"37372044"
"2020-10_south-west_stereo-BRUVs","FH61","Pomacentridae","Chromis","klunzingeri",50.2688,1,1603.6009,0.00231188880536659,"37372044"
"2020-10_south-west_stereo-BRUVs","FH61","Pomacentridae","Chromis","klunzingeri",50.60233,1,1462.70419,0.00235821247007746,"37372044"
"2020-10_south-west_stereo-BRUVs","FH61","Pomacentridae","Chromis","klunzingeri",52.20532,1,1682.59648,0.00258949856399246,"37372044"
"2020-10_south-west_stereo-BRUVs","FH61","Scorpididae","Neatypus","obliquus",83.16406,1,1602.9915,0.0163012907435476,"37361002"
"2020-10_south-west_stereo-BRUVs","FH61","Scorpididae","Neatypus","obliquus",88.73492,1,1494.76207,0.0197886898438126,"37361002"
"2020-10_south-west_stereo-BRUVs","FH61","Scorpididae","Neatypus","obliquus",85.32097,1,1896.86423,0.0175983153563453,"37361002"
"2020-10_south-west_stereo-BRUVs","FH61","Scorpididae","Neatypus","obliquus",77.09878,1,1673.81703,0.0129982936367894,"37361002"
"2020-10_south-west_stereo-BRUVs","FH61","Scorpididae","Neatypus","obliquus",104.14372,1,2269.36755,0.0319401704784787,"37361002"
"2020-10_south-west_stereo-BRUVs","FH61","Serranidae","Caesioperca","sp1",96.28673,1,2399.35077,0.0126237648768966,NA
"2020-10_south-west_stereo-BRUVs","FH63","Gerreidae","Parequula","melbournensis",93.57363,1,1860.01056,0.0146482752620582,"37349001"
"2020-10_south-west_stereo-BRUVs","FH63","Gerreidae","Parequula","melbournensis",105.24749,1,1927.71856,0.0208921178826211,"37349001"
"2020-10_south-west_stereo-BRUVs","FH63","Labridae","Austrolabrus","maculatus",87.91433,1,1726.68128,0.0132642077482659,"37384025"
"2020-10_south-west_stereo-BRUVs","FH63","Labridae","Coris","auricularis",351.77783,1,1240.57837,0.53899098902247,"37384088"
"2020-10_south-west_stereo-BRUVs","FH63","Labridae","Ophthalmolepis","lineolatus",225.78096,1,1474.85361,0.0795949827830563,"37384040"
"2020-10_south-west_stereo-BRUVs","FH63","Labridae","Ophthalmolepis","lineolatus",231.41955,1,1856.07866,0.0860049927672698,"37384040"
"2020-10_south-west_stereo-BRUVs","FH63","Labridae","Ophthalmolepis","lineolatus",169.21928,1,2481.69893,0.0321840007538061,"37384040"
"2020-10_south-west_stereo-BRUVs","FH63","Labridae","Ophthalmolepis","lineolatus",168.79353,1,1909.58968,0.0319304266620974,"37384040"
"2020-10_south-west_stereo-BRUVs","FH63","Labridae","Ophthalmolepis","lineolatus",202.36628,1,2832.33003,0.0564392597418513,"37384040"
"2020-10_south-west_stereo-BRUVs","FH63","Labridae","Ophthalmolepis","lineolatus",155.49784,1,1838.16025,0.0246786850566496,"37384040"
"2020-10_south-west_stereo-BRUVs","FH63","Labridae","Ophthalmolepis","lineolatus",206.18159,1,1461.37072,0.0598483470631871,"37384040"
"2020-10_south-west_stereo-BRUVs","FH63","Labridae","Ophthalmolepis","lineolatus",229.78322,1,1355.95214,0.0841098812236029,"37384040"
"2020-10_south-west_stereo-BRUVs","FH63","Labridae","Pseudolabrus","biserialis",127.79316,1,1827.66974,0.0405882803765391,"37384149"
"2020-10_south-west_stereo-BRUVs","FH63","Labridae","Pseudolabrus","biserialis",133.54066,1,2035.23223,0.0462942784825207,"37384149"
"2020-10_south-west_stereo-BRUVs","FH63","Labridae","Pseudolabrus","biserialis",148.65447,1,1196.71272,0.0637903579097607,"37384149"
"2020-10_south-west_stereo-BRUVs","FH63","Monacanthidae","Acanthaluteres","vittiger",177.51476,1,2643.20817,0.0944755924972965,"37465002"
"2020-10_south-west_stereo-BRUVs","FH63","Monacanthidae","Meuschenia","australis",260.55048,1,2409.62428,0.288597577595604,"37465008"
"2020-10_south-west_stereo-BRUVs","FH63","Monacanthidae","Meuschenia","galii",289.56554,1,2484.8055,0.392401564058273,"37465040"
"2020-10_south-west_stereo-BRUVs","FH63","Monacanthidae","Scobinichthys","granulatus",253.27298,1,1178.59829,0.265760786945999,"37465007"
"2020-10_south-west_stereo-BRUVs","FH63","Scorpididae","Neatypus","obliquus",197.40191,1,1315.16188,0.216129893206135,"37361002"
"2020-10_south-west_stereo-BRUVs","FH63","Scorpididae","Neatypus","obliquus",153.69566,1,2115.87513,0.102266289221099,"37361002"
"2020-10_south-west_stereo-BRUVs","FH63","Scorpididae","Neatypus","obliquus",82.51768,1,1905.92145,0.0159253820012627,"37361002"
"2020-10_south-west_stereo-BRUVs","FH63","Scorpididae","Neatypus","obliquus",150.10077,1,1506.67495,0.0952794479566728,"37361002"
"2020-10_south-west_stereo-BRUVs","FH63","Scorpididae","Neatypus","obliquus",165.02764,1,1039.46099,0.126505323401806,"37361002"
"2020-10_south-west_stereo-BRUVs","FH63","Scorpididae","Neatypus","obliquus",76.41728,1,1465.5956,0.0126577674136344,"37361002"
"2020-10_south-west_stereo-BRUVs","FH63","Scorpididae","Neatypus","obliquus",125.7291,1,985.65851,0.0560954147354469,"37361002"
"2020-10_south-west_stereo-BRUVs","FH63","Scorpididae","Neatypus","obliquus",198.13047,1,1185.05418,0.218523726318384,"37361002"
"2020-10_south-west_stereo-BRUVs","FH63","Scorpididae","Neatypus","obliquus",109.72713,1,1931.04125,0.0373381865246263,"37361002"
"2020-10_south-west_stereo-BRUVs","FH63","Scorpididae","Neatypus","obliquus",84.55707,1,2100.60166,0.0171313890932766,"37361002"
"2020-10_south-west_stereo-BRUVs","FH63","Scorpididae","Neatypus","obliquus",175.62525,1,1801.66761,0.152380466166806,"37361002"
"2020-10_south-west_stereo-BRUVs","FH64","Carangidae","Pseudocaranx","spp",301.50743,1,2233.08162,0.459299260345927,NA
"2020-10_south-west_stereo-BRUVs","FH64","Carangidae","Pseudocaranx","spp",288.36029,1,1725.38678,0.402715581286825,NA
"2020-10_south-west_stereo-BRUVs","FH64","Carangidae","Pseudocaranx","spp",282.72903,1,2228.70481,0.379963061730427,NA
"2020-10_south-west_stereo-BRUVs","FH64","Carangidae","Pseudocaranx","spp",285.25572,1,1377.61896,0.390063771120352,NA
"2020-10_south-west_stereo-BRUVs","FH64","Carangidae","Pseudocaranx","spp",308.36688,1,1947.5034,0.490800679439431,NA
"2020-10_south-west_stereo-BRUVs","FH64","Carangidae","Pseudocaranx","spp",292.54994,1,1871.55023,0.420215128868878,NA
"2020-10_south-west_stereo-BRUVs","FH64","Carangidae","Pseudocaranx","spp",290.36237,1,1022.22747,0.411016609312752,NA
"2020-10_south-west_stereo-BRUVs","FH64","Gerreidae","Parequula","melbournensis",112.00833,1,1754.62225,0.0252138383108811,"37349001"
"2020-10_south-west_stereo-BRUVs","FH64","Gerreidae","Parequula","melbournensis",92.54853,1,1269.24991,0.0141689920362903,"37349001"
"2020-10_south-west_stereo-BRUVs","FH64","Gerreidae","Parequula","melbournensis",103.2602,1,1127.00142,0.019723343370288,"37349001"
"2020-10_south-west_stereo-BRUVs","FH64","Gerreidae","Parequula","melbournensis",102.85312,1,1331.77954,0.019489457530607,"37349001"
"2020-10_south-west_stereo-BRUVs","FH64","Labridae","Coris","auricularis",369.36179,1,3170.67847,0.625753109875805,"37384088"
"2020-10_south-west_stereo-BRUVs","FH64","Sparidae","Chrysophrys","auratus",516.51812,1,1672.55709,2.72059519134266,"37353001"
"2020-10_south-west_stereo-BRUVs","FH64","Sparidae","Chrysophrys","auratus",449.13652,1,1785.82713,1.84123295295857,"37353001"
"2020-10_south-west_stereo-BRUVs","FH64","Sparidae","Chrysophrys","auratus",434.95743,1,1675.3637,1.68344036432355,"37353001"
"2020-10_south-west_stereo-BRUVs","FH65","Carangidae","Pseudocaranx","spp",253.00098,1,3942.91724,0.273819670509373,NA
"2020-10_south-west_stereo-BRUVs","FH65","Carangidae","Pseudocaranx","spp",280.06652,1,3447.00464,0.36950807826357,NA
"2020-10_south-west_stereo-BRUVs","FH65","Carangidae","Pseudocaranx","spp",310.85635,1,3542.0786,0.502576978203911,NA
"2020-10_south-west_stereo-BRUVs","FH65","Labridae","Austrolabrus","maculatus",105.34166,1,1612.31946,0.0227780935268249,"37384025"
"2020-10_south-west_stereo-BRUVs","FH65","Labridae","Coris","auricularis",148.21284,1,1771.63525,0.0382745979304627,"37384088"
"2020-10_south-west_stereo-BRUVs","FH65","Labridae","Coris","auricularis",384.26869,1,1948.6169,0.706290068541083,"37384088"
"2020-10_south-west_stereo-BRUVs","FH65","Labridae","Ophthalmolepis","lineolatus",142.07274,1,2096.99864,0.0185862296053918,"37384040"
"2020-10_south-west_stereo-BRUVs","FH65","Labridae","Ophthalmolepis","lineolatus",267.36029,1,1381.719,0.135329289122348,"37384040"
"2020-10_south-west_stereo-BRUVs","FH65","Labridae","Ophthalmolepis","lineolatus",185.19032,1,2078.65276,0.0427197722814945,"37384040"
"2020-10_south-west_stereo-BRUVs","FH65","Labridae","Ophthalmolepis","lineolatus",145.2371,1,2195.99747,0.01991732860411,"37384040"
"2020-10_south-west_stereo-BRUVs","FH65","Labridae","Ophthalmolepis","lineolatus",211.60053,1,1758.50388,0.0649277154068062,"37384040"
"2020-10_south-west_stereo-BRUVs","FH65","Labridae","Ophthalmolepis","lineolatus",164.67331,1,1935.76778,0.0295463894869889,"37384040"
"2020-10_south-west_stereo-BRUVs","FH65","Labridae","Ophthalmolepis","lineolatus",132.67479,1,2476.16006,0.0149921226690082,"37384040"
"2020-10_south-west_stereo-BRUVs","FH65","Labridae","Ophthalmolepis","lineolatus",152.68248,1,1421.04729,0.023302666968005,"37384040"
"2020-10_south-west_stereo-BRUVs","FH65","Labridae","Ophthalmolepis","lineolatus",249.08111,1,1785.58352,0.108347179787666,"37384040"
"2020-10_south-west_stereo-BRUVs","FH65","Labridae","Pseudolabrus","biserialis",127.2615,1,2270.45072,0.0400854758296044,"37384149"
"2020-10_south-west_stereo-BRUVs","FH65","Monacanthidae","Meuschenia","galii",245.08727,1,1226.95742,0.241529794934631,"37465040"
"2020-10_south-west_stereo-BRUVs","FH65","Monacanthidae","Meuschenia","scaber",140.55487,1,1987.07914,0.111539177997663,"37465005"
"2020-10_south-west_stereo-BRUVs","FH65","Mullidae","Upeneichthys","vlamingii",219.17416,1,1855.56457,0.142204954454196,"37355029"
"2020-10_south-west_stereo-BRUVs","FH65","Scorpididae","Neatypus","obliquus",105.91752,1,1829.28684,0.0335944885230666,"37361002"
"2020-10_south-west_stereo-BRUVs","FH65","Scorpididae","Neatypus","obliquus",74.75989,1,2146.98341,0.0118545091324924,"37361002"
"2020-10_south-west_stereo-BRUVs","FH65","Scorpididae","Neatypus","obliquus",88.93739,1,2494.30531,0.0199240029819631,"37361002"
"2020-10_south-west_stereo-BRUVs","FH65","Scorpididae","Neatypus","obliquus",87.29151,1,2082.05834,0.0188417223324639,"37361002"
"2020-10_south-west_stereo-BRUVs","FH65","Scorpididae","Neatypus","obliquus",67.95868,1,2667.30637,0.00891305642466685,"37361002"
"2020-10_south-west_stereo-BRUVs","FH65","Scorpididae","Neatypus","obliquus",174.12879,1,1554.71888,0.148531080957556,"37361002"
