"campaignid","sample","family","genus","species","length","number","range","mass.kg","code"
"2021-05_Abrolhos_stereo-BRUVs","npz6.14","Lethrinidae","Lethrinus","miniatus",322.35062,1,1595.86071,0.575334584479529,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.14","Lethrinidae","Lethrinus","miniatus",395.60811,1,1243.95501,1.12548620816046,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.14","Lethrinidae","Lethrinus","miniatus",523.25876,1,1279.71016,2.81384996791055,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.14","Lethrinidae","Lethrinus","nebulosus",602.06538,1,4991.72879,4.01948970965256,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.15","Triakidae","Mustelus","spp",728.54002,1,1663.20264,2.02488812359303,NA
"2021-05_Abrolhos_stereo-BRUVs","npz6.17","Carangidae","Seriola","hippos",648.13341,1,1605.17073,5.33590461743249,"37337007"
"2021-05_Abrolhos_stereo-BRUVs","npz6.17","Sparidae","Chrysophrys","auratus",510.44865,1,1166.98323,2.63224345697178,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.17","Sparidae","Chrysophrys","auratus",436.31224,1,1714.3946,1.69812666288716,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.17","Sparidae","Chrysophrys","auratus",366.13704,1,1516.51434,1.04057338148952,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.18","Haemulidae","Diagramma","pictum labiosum",666.26856,1,1968.37392,4.79500428493874,"37350003"
"2021-05_Abrolhos_stereo-BRUVs","npz6.18","Haemulidae","Diagramma","pictum labiosum",629.01199,1,2239.08921,4.05124147713213,"37350003"
"2021-05_Abrolhos_stereo-BRUVs","npz6.18","Haemulidae","Diagramma","pictum labiosum",551.74505,1,1827.17865,2.75968137210908,"37350003"
"2021-05_Abrolhos_stereo-BRUVs","npz6.18","Haemulidae","Diagramma","pictum labiosum",632.83368,1,2004.40577,4.12376356067346,"37350003"
"2021-05_Abrolhos_stereo-BRUVs","npz6.18","Haemulidae","Diagramma","pictum labiosum",676.62326,1,2390.70945,5.01657547514131,"37350003"
"2021-05_Abrolhos_stereo-BRUVs","npz6.18","Haemulidae","Diagramma","pictum labiosum",689.92638,1,2311.57097,5.31099414705295,"37350003"
"2021-05_Abrolhos_stereo-BRUVs","npz6.18","Haemulidae","Diagramma","pictum labiosum",609.31968,1,1774.07899,3.69084271819222,"37350003"
"2021-05_Abrolhos_stereo-BRUVs","npz6.18","Haemulidae","Diagramma","pictum labiosum",639.36275,1,2916.51496,4.24963085452188,"37350003"
"2021-05_Abrolhos_stereo-BRUVs","npz6.18","Haemulidae","Diagramma","pictum labiosum",666.49832,1,2181.61159,4.7998493727027,"37350003"
"2021-05_Abrolhos_stereo-BRUVs","npz6.2","Labridae","Choerodon","rubescens",358.3793,1,2027.70873,0.850681770134777,"37384039"
"2021-05_Abrolhos_stereo-BRUVs","npz6.2","Lethrinidae","Lethrinus","miniatus",292.49548,1,1899.1113,0.418420235680161,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.2","Lethrinidae","Lethrinus","miniatus",327.38365,1,1946.83829,0.605295920992425,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.2","Scombridae","Scomberomorus","spp",691.3613,1,3092.39736,4.8356454824175,NA
"2021-05_Abrolhos_stereo-BRUVs","npz6.20","Haemulidae","Diagramma","pictum labiosum",650.97792,1,1280.79796,4.47975330080369,"37350003"
"2021-05_Abrolhos_stereo-BRUVs","npz6.20","Haemulidae","Diagramma","pictum labiosum",557.49136,1,1397.60402,2.84471832375613,"37350003"
"2021-05_Abrolhos_stereo-BRUVs","npz6.20","Haemulidae","Diagramma","pictum labiosum",535.18968,1,1492.43634,2.52408549114704,"37350003"
"2021-05_Abrolhos_stereo-BRUVs","npz6.20","Labridae","Choerodon","rubescens",336.91902,1,2062.25401,0.705521804293796,"37384039"
"2021-05_Abrolhos_stereo-BRUVs","npz6.20","Labridae","Choerodon","rubescens",251.13499,1,1284.79624,0.289618955573107,"37384039"
"2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lethrinidae","Lethrinus","miniatus",422.51928,1,1397.27988,1.39634571401637,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lethrinidae","Lethrinus","miniatus",325.33232,1,1398.05301,0.592956811849453,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lethrinidae","Lethrinus","miniatus",373.96972,1,1245.72397,0.936039677250208,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lethrinidae","Lethrinus","miniatus",419.0732,1,2174.64558,1.35937371933916,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lethrinidae","Lethrinus","nebulosus",686.08892,1,4562.17345,5.94515667125764,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lethrinidae","Lethrinus","nebulosus",528.89089,1,1316.18143,2.72617870562389,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.20","Lethrinidae","Lethrinus","nebulosus",626.32466,1,1542.32903,4.52452103186384,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.21","Carcharhinidae","Carcharhinus","plumbeus",1185.30176,1,1290.1122,19.2220292106282,"37018007"
"2021-05_Abrolhos_stereo-BRUVs","npz6.21","Labridae","Choerodon","rubescens",393.73422,1,3424.43424,1.13128926911521,"37384039"
"2021-05_Abrolhos_stereo-BRUVs","npz6.21","Labridae","Choerodon","rubescens",473.84596,1,1419.59079,1.98284492497973,"37384039"
"2021-05_Abrolhos_stereo-BRUVs","npz6.21","Labridae","Choerodon","rubescens",387.79128,1,2533.58083,1.08033922986498,"37384039"
"2021-05_Abrolhos_stereo-BRUVs","npz6.21","Lethrinidae","Lethrinus","nebulosus",520.31555,1,1351.24743,2.5958747783933,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.21","Lethrinidae","Lethrinus","nebulosus",613.54899,1,1305.19877,4.25359545222645,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.21","Lethrinidae","Lethrinus","nebulosus",503.39618,1,1392.9713,2.35108429375107,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.21","Lethrinidae","Lethrinus","nebulosus",546.12797,1,1482.27959,3.00113709956988,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.21","Lethrinidae","Lethrinus","nebulosus",585.99331,1,1368.12918,3.70649188358193,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",447.70679,1,1312.4569,1.82490938044872,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",429.48654,1,1176.85023,1.62496520934793,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",411.48109,1,1377.6808,1.44176730161113,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",637.65007,1,2321.35858,4.90020927896509,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",451.11874,1,992.8618,1.86401905828467,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.24","Carangidae","Seriola","hippos",865.20955,1,1967.36931,12.693422736791,"37337007"
"2021-05_Abrolhos_stereo-BRUVs","npz6.24","Carangidae","Seriola","hippos",907.23737,1,1850.48418,14.6344910483147,"37337007"
"2021-05_Abrolhos_stereo-BRUVs","npz6.24","Haemulidae","Diagramma","pictum labiosum",727.99501,1,4278.97071,6.21584803487598,"37350003"
"2021-05_Abrolhos_stereo-BRUVs","npz6.24","Labridae","Choerodon","rubescens",524.64544,1,3609.79469,2.69961462748059,"37384039"
"2021-05_Abrolhos_stereo-BRUVs","npz6.24","Labridae","Suezichthys","cyanolaemus",56.65307,1,1159.49761,0.00103616555984086,"37384161"
"2021-05_Abrolhos_stereo-BRUVs","npz6.24","Lethrinidae","Lethrinus","miniatus",666.33792,1,5872.36234,6.21274415038656,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.24","Lethrinidae","Lethrinus","miniatus",497.94464,1,1405.99177,2.39185873784341,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.24","Lethrinidae","Lethrinus","miniatus",509.36811,1,1326.03032,2.57640053332316,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.24","Lethrinidae","Lethrinus","miniatus",739.52625,1,7323.22765,8.74146657300189,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.24","Lethrinidae","Lethrinus","miniatus",511.20783,1,1536.83765,2.60701706770069,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.24","Lethrinidae","Lethrinus","miniatus",428.90428,1,2198.76608,1.46668533790841,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.24","Mullidae","Parupeneus","spilurus",85.71134,1,1915.98746,0.0126468945738148,"37355015"
"2021-05_Abrolhos_stereo-BRUVs","npz6.26","Carangidae","Carangoides","fulvoguttatus",671.26179,1,1416.762,4.43417962900728,"37337037"
"2021-05_Abrolhos_stereo-BRUVs","npz6.26","Labridae","Choerodon","rubescens",453.18111,1,2398.85343,1.73225426174387,"37384039"
"2021-05_Abrolhos_stereo-BRUVs","npz6.26","Labridae","Choerodon","rubescens",549.72377,1,4343.10518,3.10989676217215,"37384039"
"2021-05_Abrolhos_stereo-BRUVs","npz6.26","Labridae","Choerodon","rubescens",327.29853,1,2709.08874,0.646232170276881,"37384039"
"2021-05_Abrolhos_stereo-BRUVs","npz6.26","Labridae","Choerodon","rubescens",496.62623,1,3559.73136,2.28600901492223,"37384039"
"2021-05_Abrolhos_stereo-BRUVs","npz6.26","Labridae","Choerodon","rubescens",512.45867,1,4819.84516,2.51405276677065,"37384039"
"2021-05_Abrolhos_stereo-BRUVs","npz6.26","Lethrinidae","Lethrinus","miniatus",499.6861,1,5038.64278,2.41937783009226,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.26","Lethrinidae","Lethrinus","miniatus",529.21933,1,2527.36855,2.9202477609131,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.26","Lethrinidae","Lethrinus","miniatus",373.84421,1,1368.27609,0.935010694190076,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.26","Lethrinidae","Lethrinus","miniatus",526.34461,1,875.47205,2.86859066522861,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.26","Lethrinidae","Lethrinus","nebulosus",529.88138,1,4533.99517,2.741504212562,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.26","Lethrinidae","Lethrinus","nebulosus",607.13248,1,6799.00834,4.12170001969136,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.26","Sparidae","Chrysophrys","auratus",411.14198,1,1697.59707,1.43845113832452,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.26","Sparidae","Chrysophrys","auratus",392.79292,1,1064.10597,1.26623708872458,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","Carangidae","Seriola","hippos",937.32267,1,2216.02144,16.1392070580896,"37337007"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","Labridae","Choerodon","rubescens",384.58469,1,2081.1137,1.05349825795213,"37384039"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","miniatus",501.68234,1,1467.64476,2.45119276959278,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","miniatus",303.77395,1,1197.58515,0.473645604617324,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","miniatus",405.6315,1,1272.11308,1.22164917336079,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","miniatus",378.49834,1,1340.76949,0.973696010580491,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","miniatus",284.14,1,1174.88553,0.380512950023924,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","miniatus",380.47538,1,1436.4294,0.99046061368135,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","nebulosus",725.27485,1,1097.08807,7.02161981883864,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","nebulosus",656.57803,1,1803.38229,5.21140046725846,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","nebulosus",663.63219,1,1419.62709,5.38096190077399,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.28","Triakidae","Mustelus","spp",707.39895,1,1350.8778,1.86243131859732,NA
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Carangidae","Seriola","hippos",639.00148,1,2201.62386,5.11352546019229,"37337007"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Choerodon","rubescens",418.81086,1,2404.82983,1.36402531359044,"37384039"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","miniatus",413.27859,1,1240.99286,1.29874732417788,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","nebulosus",631.18795,1,999.89609,4.63060008715066,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","nebulosus",571.17483,1,1196.93882,3.43269310448612,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Serranidae","Epinephelus","rivulatus",265.70951,1,1664.5147,0.283484234598593,"37311022"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",439.53165,1,816.18901,1.7333547341811,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",348.41815,1,1792.18263,0.90594827901804,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",472.38178,1,1496.64554,2.11990640868272,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",488.43062,1,1013.68096,2.3272465905922,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",357.45173,1,1557.2011,0.973088096341154,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",327.8511,1,1305.94022,0.764365052279189,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",320.68717,1,1626.48087,0.718624169315522,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",394.84071,1,1458.59866,1.28476112410541,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Carangidae","Seriola","hippos",561.44626,1,1640.7943,3.46848172091713,"37337007"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Carcharhinidae","Carcharhinus","plumbeus",909.80678,1,1618.43232,8.66525594066327,"37018007"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",182.06122,1,1681.12519,0.071823306189675,"37384088"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",134.61961,1,1813.82164,0.0285148757689199,"37384088"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",187.70427,1,1790.11598,0.0788553032184652,"37384088"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",212.97957,1,1368.40375,0.116068431168487,"37384088"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",137.25336,1,1881.40332,0.0302566146291925,"37384088"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",155.88169,1,1841.45998,0.04466352777099,"37384088"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Lethrinidae","Lethrinus","miniatus",526.22271,1,1560.95475,2.86641433090312,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Lethrinidae","Lethrinus","miniatus",420.63666,1,1771.41759,1.37606221498361,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Lethrinidae","Lethrinus","nebulosus",587.61143,1,1542.42887,3.73724169794832,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Lethrinidae","Lethrinus","nebulosus",546.28104,1,1419.50563,3.00365807135802,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Nemipteridae","Pentapodus","nagasakiensis",156.96267,1,1169.5637,0.053906497705451,"37347012"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Nemipteridae","Pentapodus","spp",68.48464,1,910.24489,0.00616116846986575,NA
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Pinguipedidae","Parapercis","nebulosa",90.07812,1,2018.68572,0.00593490770942607,"37390005"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Serranidae","Epinephelus","rivulatus",267.81472,1,1746.64876,0.290473410567944,"37311022"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",387.93766,1,1407.7827,1.22300450294492,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",289.02218,1,1244.45031,0.537522585591473,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",352.35497,1,1046.27834,0.934829081291832,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",347.60052,1,1722.2863,0.900022897474476,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",372.04727,1,1432.58152,1.08816939616041,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",338.54933,1,1660.8567,0.836084328227746,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",353.94789,1,1243.1108,0.946680637878742,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",520.51751,1,1113.3055,2.77984043058152,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",431.36359,1,1268.94942,1.6448784312183,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",317.65758,1,1263.47644,0.699822759349879,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",381.14257,1,1469.81013,1.1641078632445,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",354.6237,1,1385.65723,0.951737753126002,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",365.16709,1,1674.16033,1.03289238803288,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",441.12149,1,1177.34759,1.75092300529857,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",510.92299,1,1208.86742,2.63908094252129,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Choerodon","rubescens",416.00359,1,2323.23471,1.33651007166878,"37384039"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Choerodon","rubescens",306.31041,1,2769.59791,0.528662141149058,"37384039"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Lethrinidae","Lethrinus","nebulosus",534.90751,1,1526.299,2.8201569799167,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Lethrinidae","Lethrinus","nebulosus",589.76914,1,2876.30134,3.77850934609283,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Sparidae","Chrysophrys","auratus",524.01706,1,1507.99549,2.83235527422194,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Sparidae","Chrysophrys","auratus",451.67371,1,2485.28894,1.87043084090112,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Sparidae","Chrysophrys","auratus",505.88124,1,1848.38833,2.56698671355914,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Carangidae","Seriola","hippos",866.70427,1,1664.37116,12.7593232205764,"37337007"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Haemulidae","Diagramma","pictum labiosum",507.025,1,2210.99943,2.15442905401974,"37350003"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Choerodon","rubescens",398.09802,1,4071.59463,1.16970902631774,"37384039"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",441.42577,1,3980.94655,1.61171032767562,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",429.51379,1,1406.35536,1.47352599510555,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",359.75067,1,2829.74094,0.824387522270261,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",332.40739,1,1392.26478,0.636266227428304,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",481.73013,1,1851.09401,2.14597887644236,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",376.10889,1,1366.36873,0.95369870318218,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",338.49525,1,1808.37861,0.675251565694099,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",443.71013,1,1451.72069,1.63920118974233,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",457.45759,1,1352.11543,1.8115635045591,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",479.76219,1,2302.06792,2.11738647147859,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","nebulosus",581.84305,1,1639.39679,3.62839438677958,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.8","Carcharhinidae","Carcharhinus","spp",588.73446,1,1153.09475,1.93924169111657,NA
"2021-05_Abrolhos_stereo-BRUVs","npz6.8","Sphyrnidae","Sphyrna","lewini",1415.52164,1,2816.51463,31.8509593324231,"37019001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Lethrinidae","Lethrinus","miniatus",395.80715,1,1102.13758,1.12734273861649,"37351009"
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Lethrinidae","Lethrinus","nebulosus",485.58074,1,1645.72328,2.11048806916096,"37351008"
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",335.465,1,909.44304,0.814983143023591,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",469.70334,1,984.06875,2.08650486883903,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",388.27761,1,1216.80332,1.22600016779554,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",382.6499,1,1287.42576,1.17701184357868,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",391.08249,1,1871.76217,1.25089689495013,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",405.80423,1,1275.49978,1.38689675377725,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",415.17258,1,1508.9369,1.47818437707254,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",415.44011,1,1384.43939,1.48084629234338,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",412.15771,1,1184.32845,1.44839863837523,"37353001"
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",353.66438,1,1236.30592,0.944564267979939,"37353001"
